Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collected_by.1,collected_by,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host_disease,HOST,host_subject_id,Instrument,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,strain
SRR29273727,WGS,298,668721908,PRJNA1119915,SAMN41664755,Pathogen.cl,284611441,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2019-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791205,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST21415,Illumina HiSeq 2000,missing,missing,EUST21415,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST21415,SRP511583,not applicable
SRR29273728,WGS,298,615573697,PRJNA1119915,SAMN41664754,Pathogen.cl,266176730,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2019-05,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791204,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST21403,Illumina HiSeq 2000,missing,missing,EUST21403,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST21403,SRP511583,not applicable
SRR29273729,WGS,298,601106950,PRJNA1119915,SAMN41664753,Pathogen.cl,260480882,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2019-06,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791203,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST21390,Illumina HiSeq 2000,missing,missing,EUST21390,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST21390,SRP511583,not applicable
SRR29273730,WGS,297,455910335,PRJNA1119915,SAMN41664752,Pathogen.cl,202530706,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2019-06,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791202,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST21385,Illumina HiSeq 2000,missing,missing,EUST21385,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST21385,SRP511583,not applicable
SRR29273731,WGS,298,584727802,PRJNA1119915,SAMN41664751,Pathogen.cl,252689505,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2019-05,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791201,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST21379,Illumina HiSeq 2000,missing,missing,EUST21379,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST21379,SRP511583,not applicable
SRR29273732,WGS,294,840565235,PRJNA1119915,SAMN41664211,Pathogen.cl,362642493,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-08,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791200,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST11313,Illumina HiSeq 2000,missing,missing,EUST11313,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-05T00:00:00Z,2024-06-04T09:42:00Z,1,EUST11313,SRP511583,not applicable
SRR29273733,WGS,286,382254731,PRJNA1119915,SAMN41664157,Pathogen.cl,167335012,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-03,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791199,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST10767,Illumina HiSeq 2000,missing,missing,EUST10767,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST10767,SRP511583,not applicable
SRR29273734,WGS,298,625300447,PRJNA1119915,SAMN41664750,Pathogen.cl,265265600,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2019-05,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791198,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST21362,Illumina HiSeq 2000,missing,missing,EUST21362,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST21362,SRP511583,not applicable
SRR29273735,WGS,297,498471038,PRJNA1119915,SAMN41664749,Pathogen.cl,221177794,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2019-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791197,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST21354,Illumina HiSeq 2000,missing,missing,EUST21354,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST21354,SRP511583,not applicable
SRR29273736,WGS,298,655232703,PRJNA1119915,SAMN41664748,Pathogen.cl,282485415,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2019-08,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791196,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST21345,Illumina HiSeq 2000,missing,missing,EUST21345,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST21345,SRP511583,not applicable
SRR29273737,WGS,295,488997389,PRJNA1119915,SAMN41664747,Pathogen.cl,214901438,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2019-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791195,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST21335,Illumina HiSeq 2000,missing,missing,EUST21335,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST21335,SRP511583,not applicable
SRR29273738,WGS,297,517964203,PRJNA1119915,SAMN41664746,Pathogen.cl,226224204,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2019-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791194,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST21324,Illumina HiSeq 2000,missing,missing,EUST21324,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST21324,SRP511583,not applicable
SRR29273739,WGS,294,504371263,PRJNA1119915,SAMN41664745,Pathogen.cl,218158110,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2019-05,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791193,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST21312,Illumina HiSeq 2000,missing,missing,EUST21312,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST21312,SRP511583,not applicable
SRR29273740,WGS,292,502660961,PRJNA1119915,SAMN41664744,Pathogen.cl,218586048,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2019-05,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791192,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST21309,Illumina HiSeq 2000,missing,missing,EUST21309,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST21309,SRP511583,not applicable
SRR29273741,WGS,299,656506994,PRJNA1119915,SAMN41664743,Pathogen.cl,277955829,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2019-02,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791191,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST21295,Illumina HiSeq 2000,missing,missing,EUST21295,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST21295,SRP511583,not applicable
SRR29273742,WGS,296,706657456,PRJNA1119915,SAMN41664713,Pathogen.cl,300146929,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-03,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791190,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST20990,Illumina HiSeq 2000,missing,missing,EUST20990,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST20990,SRP511583,not applicable
SRR29273743,WGS,297,583243085,PRJNA1119915,SAMN41664712,Pathogen.cl,245848407,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-02,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791189,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST20980,Illumina HiSeq 2000,missing,missing,EUST20980,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST20980,SRP511583,not applicable
SRR29273744,WGS,298,557640425,PRJNA1119915,SAMN41664711,Pathogen.cl,230656782,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-02,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791188,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST20979,Illumina HiSeq 2000,missing,missing,EUST20979,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST20979,SRP511583,not applicable
SRR29273745,WGS,296,977099888,PRJNA1119915,SAMN41664207,Pathogen.cl,420838504,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-06,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791187,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST11279,Illumina HiSeq 2000,missing,missing,EUST11279,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST11279,SRP511583,not applicable
SRR29273746,WGS,296,673510940,PRJNA1119915,SAMN41664710,Pathogen.cl,280535651,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-04,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791186,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST20967,Illumina HiSeq 2000,missing,missing,EUST20967,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST20967,SRP511583,not applicable
SRR29273747,WGS,297,483685501,PRJNA1119915,SAMN41664709,Pathogen.cl,202675774,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-03,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791185,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST20954,Illumina HiSeq 2000,missing,missing,EUST20954,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST20954,SRP511583,not applicable
SRR29273748,WGS,295,677554483,PRJNA1119915,SAMN41664708,Pathogen.cl,284017152,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-05,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791184,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST20940,Illumina HiSeq 2000,missing,missing,EUST20940,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST20940,SRP511583,not applicable
SRR29273749,WGS,296,589368832,PRJNA1119915,SAMN41664707,Pathogen.cl,252184597,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-04,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791183,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST20935,Illumina HiSeq 2000,missing,missing,EUST20935,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST20935,SRP511583,not applicable
SRR29273750,WGS,298,757171941,PRJNA1119915,SAMN41664706,Pathogen.cl,320081373,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791182,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST20929,Illumina HiSeq 2000,missing,missing,EUST20929,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST20929,SRP511583,not applicable
SRR29273751,WGS,299,329122356,PRJNA1119915,SAMN41664705,Pathogen.cl,136317979,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791181,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST20912,Illumina HiSeq 2000,missing,missing,EUST20912,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST20912,SRP511583,not applicable
SRR29273752,WGS,296,564190613,PRJNA1119915,SAMN41664704,Pathogen.cl,237429692,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-02,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791180,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST20904,Illumina HiSeq 2000,missing,missing,EUST20904,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST20904,SRP511583,not applicable
SRR29273753,WGS,296,657704248,PRJNA1119915,SAMN41664703,Pathogen.cl,277005194,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2016-12,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791179,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST20895,Illumina HiSeq 2000,missing,missing,EUST20895,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST20895,SRP511583,not applicable
SRR29273754,WGS,296,567946376,PRJNA1119915,SAMN41664702,Pathogen.cl,241661616,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-05,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791178,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST20884,Illumina HiSeq 2000,missing,missing,EUST20884,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST20884,SRP511583,not applicable
SRR29273755,WGS,297,723761621,PRJNA1119915,SAMN41664701,Pathogen.cl,301244539,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-04,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791177,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST20872,Illumina HiSeq 2000,missing,missing,EUST20872,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST20872,SRP511583,not applicable
SRR29273756,WGS,297,670905909,PRJNA1119915,SAMN41664206,Pathogen.cl,293409359,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-03,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791176,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST11260,Illumina HiSeq 2000,missing,missing,EUST11260,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST11260,SRP511583,not applicable
SRR29273757,WGS,297,479032881,PRJNA1119915,SAMN41664700,Pathogen.cl,199953535,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-02,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791175,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST20869,Illumina HiSeq 2000,missing,missing,EUST20869,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST20869,SRP511583,not applicable
SRR29273758,WGS,296,508845355,PRJNA1119915,SAMN41664699,Pathogen.cl,214554582,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791174,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST20855,Illumina HiSeq 2000,missing,missing,EUST20855,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST20855,SRP511583,not applicable
SRR29273759,WGS,297,579466591,PRJNA1119915,SAMN41664698,Pathogen.cl,242161652,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-05,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791173,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST20840,Illumina HiSeq 2000,missing,missing,EUST20840,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST20840,SRP511583,not applicable
SRR29273760,WGS,293,588283065,PRJNA1119915,SAMN41664697,Pathogen.cl,245416092,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-04,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791172,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST20834,Illumina HiSeq 2000,missing,missing,EUST20834,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST20834,SRP511583,not applicable
SRR29273761,WGS,297,546518311,PRJNA1119915,SAMN41664696,Pathogen.cl,230860899,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-02,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791171,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST20827,Illumina HiSeq 2000,missing,missing,EUST20827,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST20827,SRP511583,not applicable
SRR29273762,WGS,295,447285768,PRJNA1119915,SAMN41664695,Pathogen.cl,188550716,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-03,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791170,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST20819,Illumina HiSeq 2000,missing,missing,EUST20819,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST20819,SRP511583,not applicable
SRR29273763,WGS,298,475945083,PRJNA1119915,SAMN41664694,Pathogen.cl,200819382,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-05,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791169,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST20800,Illumina HiSeq 2000,missing,missing,EUST20800,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST20800,SRP511583,not applicable
SRR29273764,WGS,297,498662560,PRJNA1119915,SAMN41664693,Pathogen.cl,210216499,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-05,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791168,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST20790,Illumina HiSeq 2000,missing,missing,EUST20790,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST20790,SRP511583,not applicable
SRR29273765,WGS,297,529596720,PRJNA1119915,SAMN41664692,Pathogen.cl,224253929,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-02,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791167,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST20788,Illumina HiSeq 2000,missing,missing,EUST20788,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST20788,SRP511583,not applicable
SRR29273766,WGS,296,569258504,PRJNA1119915,SAMN41664691,Pathogen.cl,242901384,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-04,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791166,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST20775,Illumina HiSeq 2000,missing,missing,EUST20775,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST20775,SRP511583,not applicable
SRR29273767,WGS,294,963691232,PRJNA1119915,SAMN41664205,Pathogen.cl,406742303,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791165,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST11250,Illumina HiSeq 2000,missing,missing,EUST11250,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-05T00:00:00Z,2024-06-04T09:42:00Z,1,EUST11250,SRP511583,not applicable
SRR29273768,WGS,296,600984085,PRJNA1119915,SAMN41664690,Pathogen.cl,256671722,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-04,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791164,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST20761,Illumina HiSeq 2000,missing,missing,EUST20761,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST20761,SRP511583,not applicable
SRR29273769,WGS,297,510926259,PRJNA1119915,SAMN41664689,Pathogen.cl,220134858,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-04,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791163,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST20756,Illumina HiSeq 2000,missing,missing,EUST20756,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST20756,SRP511583,not applicable
SRR29273770,WGS,298,618379285,PRJNA1119915,SAMN41664688,Pathogen.cl,258183606,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-04,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791162,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST20740,Illumina HiSeq 2000,missing,missing,EUST20740,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST20740,SRP511583,not applicable
SRR29273771,WGS,297,511414626,PRJNA1119915,SAMN41664687,Pathogen.cl,214692281,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-03,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791161,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST20733,Illumina HiSeq 2000,missing,missing,EUST20733,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST20733,SRP511583,not applicable
