ID,ROLLINGDB_ID,ISOLATION_LOCATION,DB_OF_ORIGIN,TESTING_LOCATION,MEDIA,RIF,INH,RFB,BDQ,EMB,STR,KAN,AMI,CAP,OFX,LEV,MXF,ETH,PAS,CYS,LIN,CFZ,AMI_PHENOTYPE_QUALITY,CYS_PHENOTYPE_QUALITY,EMB_PHENOTYPE_QUALITY,ETH_PHENOTYPE_QUALITY,INH_PHENOTYPE_QUALITY,KAN_PHENOTYPE_QUALITY,MXF_PHENOTYPE_QUALITY,OFX_PHENOTYPE_QUALITY,PAS_PHENOTYPE_QUALITY,RFB_PHENOTYPE_QUALITY,RIF_PHENOTYPE_QUALITY,STR_PHENOTYPE_QUALITY
KOR-K2016-0074,KOR-K2016-0074,Korea,JATA-KIT,Not specified,MGIT,0.25,0.24,0.008,,1.0,0.5,4.0,4.0,3.2,0.5,0.167,0.24,0.5,0.03,8.0,0.5,,,,,,,,,,,,,
KOR-K2016-0075,KOR-K2016-0075,Korea,JATA-KIT,Not specified,MGIT,0.25,0.24,0.03,,1.0,1.0,4.0,4.0,3.2,1.0,0.333,0.5,0.5,0.5,16.0,0.5,,,,,,,,,,,,,
KOR-K2016-0076,KOR-K2016-0076,Korea,JATA-KIT,Not specified,MGIT,0.25,0.24,0.03,,1.0,1.0,8.0,8.0,6.4,1.0,0.333,0.5,0.5,0.25,16.0,0.5,,,,,,,,,,,,,
KOR-K2016-0077,KOR-K2016-0077,Korea,JATA-KIT,Not specified,MGIT,0.25,0.06,0.008,,1.0,2.0,4.0,4.0,3.2,1.0,0.333,0.24,0.5,0.03,8.0,0.5,,,,,,,,,,,,,
KOR-K2016-0078,KOR-K2016-0078,Korea,JATA-KIT,Not specified,MGIT,0.25,0.24,0.008,,1.0,1.0,4.0,4.0,3.2,0.5,0.167,0.24,0.5,0.03,8.0,0.5,,,,,,,,,,,,,
KOR-K2016-0079,KOR-K2016-0079,Korea,JATA-KIT,Not specified,MGIT,0.25,0.24,0.03,,2.0,1.0,4.0,4.0,3.2,0.5,0.167,0.24,0.5,0.5,16.0,1.0,,,,,,,,,,,,,
KOR-K2016-0080,KOR-K2016-0080,Korea,JATA-KIT,Not specified,MGIT,0.25,0.06,0.03,,2.0,1.0,4.0,4.0,3.2,0.5,0.167,0.24,0.5,0.5,8.0,1.0,,,,,,,,,,,,,
KOR-K2016-0081,KOR-K2016-0081,Korea,JATA-KIT,Not specified,MGIT,0.06,0.24,0.008,,2.0,0.5,4.0,4.0,1.6,1.0,0.333,0.5,2.0,0.03,16.0,0.5,,,,,,,,,,,,,
KOR-K2016-0082,KOR-K2016-0082,Korea,JATA-KIT,Not specified,MGIT,0.125,0.24,0.03,,2.0,2.0,4.0,4.0,6.4,1.0,0.333,0.5,1.0,0.5,16.0,1.0,,,,,,,,,,,,,
KOR-K2016-0083,KOR-K2016-0083,Korea,JATA-KIT,Not specified,MGIT,0.06,0.24,0.008,,2.0,0.5,4.0,4.0,3.2,1.0,0.333,0.5,0.5,0.25,8.0,0.5,,,,,,,,,,,,,
KOR-K2016-0084,KOR-K2016-0084,Korea,JATA-KIT,Not specified,MGIT,0.25,0.06,0.03,,2.0,1.0,8.0,8.0,6.4,1.0,0.333,0.5,0.25,0.5,16.0,1.0,,,,,,,,,,,,,
KOR-K2016-0085,KOR-K2016-0085,Korea,JATA-KIT,Not specified,MGIT,0.125,0.24,0.008,,2.0,0.5,4.0,4.0,3.2,0.5,0.167,0.5,0.5,0.5,16.0,0.5,,,,,,,,,,,,,
KOR-K2016-0086,KOR-K2016-0086,Korea,JATA-KIT,Not specified,MGIT,0.125,0.24,0.008,,2.0,2.0,8.0,8.0,6.4,1.0,0.333,0.5,0.25,0.5,8.0,0.5,,,,,,,,,,,,,
KOR-K2016-0087,KOR-K2016-0087,Korea,JATA-KIT,Not specified,MGIT,0.25,0.06,0.03,,2.0,1.0,4.0,4.0,3.2,1.0,0.333,0.5,0.5,0.25,8.0,0.5,,,,,,,,,,,,,
KOR-K2016-0088,KOR-K2016-0088,Korea,JATA-KIT,Not specified,MGIT,0.25,0.24,0.03,,2.0,2.0,8.0,8.0,6.4,1.0,0.333,0.5,0.5,1.0,16.0,1.0,,,,,,,,,,,,,
KOR-K2016-0089,KOR-K2016-0089,Korea,JATA-KIT,Not specified,MGIT,0.125,0.24,0.008,,2.0,1.0,8.0,8.0,6.4,0.5,0.167,0.24,0.5,0.5,8.0,0.5,,,,,,,,,,,,,
KOR-K2016-0090,KOR-K2016-0090,Korea,JATA-KIT,Not specified,MGIT,0.25,0.06,0.03,,2.0,1.0,8.0,4.0,3.2,1.0,0.333,0.5,0.25,0.5,8.0,1.0,,,,,,,,,,,,,
KOR-K2016-0091,KOR-K2016-0091,Korea,JATA-KIT,Not specified,MGIT,0.25,0.24,0.03,,2.0,2.0,8.0,8.0,6.4,1.0,0.333,1.0,1.0,1.0,16.0,1.0,,,,,,,,,,,,,
KOR-K2016-0092,KOR-K2016-0092,Korea,JATA-KIT,Not specified,MGIT,0.25,0.24,0.03,,2.0,2.0,8.0,8.0,6.4,1.0,0.333,0.5,0.5,1.0,16.0,1.0,,,,,,,,,,,,,
KOR-K2016-0093,KOR-K2016-0093,Korea,JATA-KIT,Not specified,MGIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOR-K2016-0094,KOR-K2016-0094,Korea,JATA-KIT,Not specified,MGIT,0.125,0.06,0.008,,2.0,1.0,8.0,4.0,3.2,0.5,0.167,0.24,0.5,0.5,8.0,1.0,,,,,,,,,,,,,
KOR-K2016-0095,KOR-K2016-0095,Korea,JATA-KIT,Not specified,MGIT,0.25,0.24,0.03,,2.0,2.0,8.0,8.0,6.4,1.0,0.333,0.5,0.5,1.0,8.0,0.5,,,,,,,,,,,,,
KOR-K2016-0096,KOR-K2016-0096,Korea,JATA-KIT,Not specified,MGIT,0.25,0.06,0.008,,1.0,2.0,8.0,4.0,3.2,0.25,0.08,0.12,1.0,0.25,8.0,1.0,,,,,,,,,,,,,
KOR-K2016-0097,KOR-K2016-0097,Korea,JATA-KIT,Not specified,MGIT,32.0,16.0,16.0,,8.0,256.0,4.0,4.0,6.4,2.0,0.667,1.0,0.5,0.5,8.0,0.5,,,,,,,,,,,,,
KOR-K2016-0098,KOR-K2016-0098,Korea,JATA-KIT,Not specified,MGIT,4.0,8.0,0.25,,4.0,256.0,4.0,4.0,3.2,1.0,0.333,0.5,0.5,0.5,8.0,1.0,,,,,,,,,,,,,
KOR-K2016-0099,KOR-K2016-0099,Korea,JATA-KIT,Not specified,MGIT,32.0,16.0,4.0,,8.0,1.0,8.0,8.0,6.4,8.0,2.667,4.0,64.0,0.5,8.0,0.5,,,,,,,,,,,,,
KOR-K2016-0100,KOR-K2016-0100,Korea,JATA-KIT,Not specified,MGIT,0.5,16.0,0.12,,4.0,256.0,4.0,8.0,6.4,1.0,0.333,0.5,8.0,64.0,16.0,1.0,,,,,,,,,,,,,
KOR-K2016-0101,KOR-K2016-0101,Korea,JATA-KIT,Not specified,MGIT,32.0,16.0,8.0,,8.0,2.0,4.0,4.0,6.4,1.0,0.333,0.5,0.5,0.25,16.0,0.5,,,,,,,,,,,,,
KOR-K2016-0102,KOR-K2016-0102,Korea,JATA-KIT,Not specified,MGIT,32.0,16.0,1.0,,2.0,64.0,4.0,4.0,1.6,1.0,0.333,0.24,2.0,0.03,8.0,0.5,,,,,,,,,,,,,
KOR-K2016-0103,KOR-K2016-0103,Korea,JATA-KIT,Not specified,MGIT,32.0,16.0,2.0,,8.0,256.0,4.0,4.0,3.2,4.0,1.333,2.0,8.0,2.0,8.0,0.5,,,,,,,,,,,,,
KOR-K2016-0104,KOR-K2016-0104,Korea,JATA-KIT,Not specified,MGIT,32.0,16.0,4.0,,16.0,1.0,8.0,4.0,3.2,1.0,0.333,0.24,0.5,0.03,8.0,1.0,,,,,,,,,,,,,
KOR-K2016-0105,KOR-K2016-0105,Korea,JATA-KIT,Not specified,MGIT,32.0,16.0,1.0,,2.0,16.0,8.0,8.0,6.4,1.0,0.333,1.0,0.5,0.5,16.0,1.0,,,,,,,,,,,,,
KOR-K2016-0106,KOR-K2016-0106,Korea,JATA-KIT,Not specified,MGIT,32.0,8.0,2.0,,16.0,1.0,4.0,4.0,3.2,1.0,0.333,0.5,0.5,0.5,8.0,0.5,,,,,,,,,,,,,
KOR-K2016-0107,KOR-K2016-0107,Korea,JATA-KIT,Not specified,MGIT,32.0,4.0,8.0,,32.0,4.0,8.0,8.0,3.2,4.0,1.333,2.0,4.0,64.0,8.0,1.0,,,,,,,,,,,,,
KOR-K2016-0108,KOR-K2016-0108,Korea,JATA-KIT,Not specified,MGIT,32.0,16.0,1.0,,8.0,256.0,4.0,4.0,6.4,1.0,0.333,0.5,1.0,1.0,8.0,0.5,,,,,,,,,,,,,
KOR-K2016-0109,KOR-K2016-0109,Korea,JATA-KIT,Not specified,MGIT,32.0,8.0,16.0,,4.0,16.0,8.0,8.0,6.4,1.0,0.333,0.5,0.25,64.0,8.0,1.0,,,,,,,,,,,,,
KOR-K2016-0110,KOR-K2016-0110,Korea,JATA-KIT,Not specified,MGIT,32.0,16.0,4.0,,16.0,256.0,8.0,8.0,6.4,1.0,0.333,0.5,1.0,64.0,8.0,1.0,,,,,,,,,,,,,
KOR-K2016-0111,KOR-K2016-0111,Korea,JATA-KIT,Not specified,MGIT,32.0,16.0,8.0,,2.0,32.0,4.0,4.0,3.2,1.0,0.333,0.5,1.0,2.0,8.0,0.5,,,,,,,,,,,,,
KOR-K2016-0112,KOR-K2016-0112,Korea,JATA-KIT,Not specified,MGIT,32.0,2.0,16.0,,2.0,1.0,8.0,8.0,6.4,1.0,0.333,0.5,4.0,0.5,16.0,1.0,,,,,,,,,,,,,
KOR-K2016-0113,KOR-K2016-0113,Korea,JATA-KIT,Not specified,MGIT,32.0,16.0,1.0,,8.0,1.0,8.0,8.0,6.4,2.0,0.667,1.0,1.0,0.5,8.0,1.0,,,,,,,,,,,,,
KOR-K2016-0114,KOR-K2016-0114,Korea,JATA-KIT,Not specified,MGIT,32.0,1.0,4.0,,4.0,1.0,4.0,4.0,3.2,1.0,0.333,0.24,1.0,0.03,8.0,0.5,,,,,,,,,,,,,
KOR-K2016-0115,KOR-K2016-0115,Korea,JATA-KIT,Not specified,MGIT,32.0,16.0,16.0,,4.0,16.0,8.0,8.0,3.2,1.0,0.333,1.0,1.0,1.0,16.0,1.0,,,,,,,,,,,,,
KOR-K2016-0116,KOR-K2016-0116,Korea,JATA-KIT,Not specified,MGIT,1.0,8.0,0.5,,2.0,1.0,4.0,4.0,3.2,1.0,0.333,0.5,1.0,8.0,8.0,0.5,,,,,,,,,,,,,
KOR-K2016-0117,KOR-K2016-0117,Korea,JATA-KIT,Not specified,MGIT,32.0,8.0,8.0,,16.0,1.0,8.0,4.0,3.2,1.0,0.333,0.5,0.5,0.25,8.0,1.0,,,,,,,,,,,,,
KOR-K2016-0118,KOR-K2016-0118,Korea,JATA-KIT,Not specified,MGIT,32.0,16.0,8.0,,16.0,256.0,4.0,4.0,3.2,1.0,0.333,0.5,0.5,0.5,16.0,0.5,,,,,,,,,,,,,
KOR-K2016-0119,KOR-K2016-0119,Korea,JATA-KIT,Not specified,MGIT,32.0,8.0,16.0,,16.0,16.0,8.0,8.0,6.4,1.0,0.333,0.5,0.5,1.0,16.0,1.0,,,,,,,,,,,,,
KOR-K2016-0120,KOR-K2016-0120,Korea,JATA-KIT,Not specified,MGIT,0.125,0.06,0.008,,2.0,0.5,4.0,4.0,3.2,0.5,0.167,0.24,0.5,0.03,8.0,0.5,,,,,,,,,,,,,
KOR-K2016-0121,KOR-K2016-0121,Korea,JATA-KIT,Not specified,MGIT,2.0,8.0,0.12,,16.0,256.0,8.0,4.0,3.2,0.5,0.167,0.24,32.0,0.5,0.125,1.0,,,,,,,,,,,,,
KOR-K2016-0122,KOR-K2016-0122,Korea,JATA-KIT,Not specified,MGIT,32.0,4.0,4.0,,8.0,1.0,4.0,4.0,3.2,0.25,0.08,0.24,8.0,0.25,8.0,0.5,,,,,,,,,,,,,
KOR-K2016-0123,KOR-K2016-0123,Korea,JATA-KIT,Not specified,MGIT,32.0,8.0,8.0,,8.0,1.0,4.0,4.0,3.2,1.0,0.333,0.5,0.5,0.03,8.0,0.5,,,,,,,,,,,,,
KOR-K2016-0124,KOR-K2016-0124,Korea,JATA-KIT,Not specified,MGIT,32.0,8.0,16.0,,8.0,8.0,8.0,8.0,3.2,1.0,0.667,0.5,4.0,0.5,16.0,1.0,,,,,,,,,,,,,
KOR-K2016-0125,KOR-K2016-0125,Korea,JATA-KIT,Not specified,MGIT,32.0,8.0,16.0,,2.0,2.0,8.0,8.0,6.4,2.0,0.667,1.0,4.0,0.5,8.0,1.0,,,,,,,,,,,,,
KOR-K2016-0126,KOR-K2016-0126,Korea,JATA-KIT,Not specified,MGIT,32.0,16.0,4.0,,2.0,4.0,4.0,2.0,1.6,0.5,0.167,0.24,0.5,0.03,8.0,0.5,,,,,,,,,,,,,
KOR-K2016-0127,KOR-K2016-0127,Korea,JATA-KIT,Not specified,MGIT,32.0,16.0,8.0,,2.0,64.0,8.0,8.0,6.4,1.0,0.333,0.5,0.25,0.25,8.0,0.5,,,,,,,,,,,,,
KOR-K2016-0128,KOR-K2016-0128,Korea,JATA-KIT,Not specified,MGIT,32.0,8.0,4.0,,1.0,128.0,4.0,4.0,3.2,0.5,0.167,0.24,16.0,0.25,8.0,0.5,,,,,,,,,,,,,
KOR-K2016-0129,KOR-K2016-0129,Korea,JATA-KIT,Not specified,MGIT,32.0,8.0,8.0,,2.0,8.0,4.0,4.0,3.2,1.0,0.333,0.5,0.5,0.03,8.0,0.5,,,,,,,,,,,,,
KOR-K2016-0130,KOR-K2016-0130,Korea,JATA-KIT,Not specified,MGIT,32.0,128.0,16.0,,8.0,4.0,16.0,8.0,6.4,16.0,5.333,16.0,32.0,64.0,8.0,0.5,,,,,,,,,,,,,
KOR-K2016-0131,KOR-K2016-0131,Korea,JATA-KIT,Not specified,MGIT,32.0,8.0,16.0,,1.0,0.5,4.0,4.0,3.2,0.5,0.167,0.24,0.25,0.03,8.0,0.5,,,,,,,,,,,,,
KOR-K2016-0132,KOR-K2016-0132,Korea,JATA-KIT,Not specified,MGIT,32.0,8.0,4.0,,2.0,256.0,4.0,4.0,3.2,0.5,0.167,0.24,0.5,0.03,8.0,0.5,,,,,,,,,,,,,
KOR-K2016-0133,KOR-K2016-0133,Korea,JATA-KIT,Not specified,MGIT,32.0,8.0,4.0,,2.0,256.0,4.0,4.0,3.2,0.5,0.167,0.24,0.5,0.03,2.0,0.5,,,,,,,,,,,,,
KOR-K2016-0134,KOR-K2016-0134,Korea,JATA-KIT,Not specified,MGIT,32.0,8.0,4.0,,32.0,256.0,4.0,4.0,3.2,2.0,0.667,1.0,64.0,0.5,8.0,1.0,,,,,,,,,,,,,
KOR-K2016-0135,KOR-K2016-0135,Korea,JATA-KIT,Not specified,MGIT,32.0,8.0,4.0,,16.0,256.0,4.0,4.0,1.6,8.0,2.667,4.0,0.5,0.03,8.0,0.5,,,,,,,,,,,,,
KOR-K2016-0136,KOR-K2016-0136,Korea,JATA-KIT,Not specified,MGIT,32.0,16.0,8.0,,4.0,4.0,4.0,4.0,3.2,1.0,0.333,0.5,0.5,0.125,8.0,0.5,,,,,,,,,,,,,
KOR-K2016-0137,KOR-K2016-0137,Korea,JATA-KIT,Not specified,MGIT,32.0,16.0,4.0,,4.0,64.0,8.0,4.0,3.2,1.0,0.333,0.5,0.5,0.125,8.0,0.5,,,,,,,,,,,,,
KOR-K2016-0138,KOR-K2016-0138,Korea,JATA-KIT,Not specified,MGIT,32.0,16.0,16.0,,32.0,256.0,8.0,8.0,6.4,2.0,0.667,1.0,2.0,0.25,8.0,0.5,,,,,,,,,,,,,
KOR-K2016-0139,KOR-K2016-0139,Korea,JATA-KIT,Not specified,MGIT,32.0,8.0,16.0,,8.0,256.0,4.0,4.0,3.2,2.0,0.667,1.0,0.5,0.25,8.0,0.5,,,,,,,,,,,,,
KOR-K2016-0140,KOR-K2016-0140,Korea,JATA-KIT,Not specified,MGIT,32.0,16.0,16.0,,4.0,8.0,8.0,8.0,6.4,1.0,0.333,0.5,0.5,1.0,16.0,1.0,,,,,,,,,,,,,
KOR-K2016-0141,KOR-K2016-0141,Korea,JATA-KIT,Not specified,MGIT,32.0,2.0,4.0,,8.0,256.0,4.0,4.0,6.4,1.0,0.333,0.5,4.0,1.0,8.0,0.5,,,,,,,,,,,,,
KOR-K2016-0142,KOR-K2016-0142,Korea,JATA-KIT,Not specified,MGIT,32.0,16.0,4.0,,2.0,256.0,4.0,4.0,3.2,0.5,0.167,0.24,0.5,0.125,8.0,0.5,,,,,,,,,,,,,
KOR-K2016-0143,KOR-K2016-0143,Korea,JATA-KIT,Not specified,MGIT,32.0,16.0,8.0,,8.0,64.0,8.0,8.0,3.2,1.0,0.333,0.5,0.5,0.5,8.0,0.5,,,,,,,,,,,,,
KOR-K2016-0144,KOR-K2016-0144,Korea,JATA-KIT,Not specified,MGIT,32.0,16.0,4.0,,16.0,256.0,32.0,16.0,6.4,0.5,0.167,0.5,0.5,64.0,8.0,1.0,,,,,,,,,,,,,
KOR-K2016-0145,KOR-K2016-0145,Korea,JATA-KIT,Not specified,MGIT,32.0,128.0,4.0,,4.0,1.0,4.0,4.0,3.2,8.0,2.667,4.0,64.0,1.0,16.0,0.5,,,,,,,,,,,,,
KOR-K2016-0146,KOR-K2016-0146,Korea,JATA-KIT,Not specified,MGIT,32.0,8.0,2.0,,2.0,64.0,16.0,8.0,3.2,0.5,0.167,0.24,64.0,0.03,8.0,1.0,,,,,,,,,,,,,
KOR-K2016-0147,KOR-K2016-0147,Korea,JATA-KIT,Not specified,MGIT,32.0,16.0,4.0,,8.0,256.0,4.0,4.0,3.2,0.5,0.167,0.24,0.5,0.125,8.0,1.0,,,,,,,,,,,,,
KOR-K2016-0148,KOR-K2016-0148,Korea,JATA-KIT,Not specified,MGIT,32.0,8.0,16.0,,2.0,8.0,4.0,4.0,3.2,1.0,0.333,0.5,1.0,0.125,8.0,0.5,,,,,,,,,,,,,
KOR-K2016-0149,KOR-K2016-0149,Korea,JATA-KIT,Not specified,MGIT,32.0,16.0,0.5,,16.0,16.0,8.0,8.0,6.4,1.0,0.333,0.5,1.0,0.5,16.0,0.5,,,,,,,,,,,,,
KOR-K2016-0150,KOR-K2016-0150,Korea,JATA-KIT,Not specified,MGIT,32.0,16.0,4.0,,16.0,256.0,4.0,4.0,3.2,0.5,0.167,0.24,0.5,0.125,8.0,0.5,,,,,,,,,,,,,
KOR-K2016-0151,KOR-K2016-0151,Korea,JATA-KIT,Not specified,MGIT,32.0,16.0,16.0,,16.0,16.0,256.0,512.0,25.6,1.0,0.333,0.5,0.5,1.0,8.0,0.5,,,,,,,,,,,,,
KOR-K2016-0152,KOR-K2016-0152,Korea,JATA-KIT,Not specified,MGIT,32.0,4.0,8.0,,8.0,4.0,4.0,8.0,3.2,1.0,0.333,0.5,4.0,0.5,16.0,0.5,,,,,,,,,,,,,
KOR-K2016-0153,KOR-K2016-0153,Korea,JATA-KIT,Not specified,MGIT,16.0,16.0,0.5,,8.0,256.0,8.0,8.0,6.4,1.0,0.333,0.5,0.5,0.5,16.0,0.5,,,,,,,,,,,,,
KOR-K2016-0154,KOR-K2016-0154,Korea,JATA-KIT,Not specified,MGIT,32.0,8.0,16.0,,2.0,1.0,8.0,8.0,6.4,0.5,0.167,0.24,0.5,0.25,8.0,1.0,,,,,,,,,,,,,
KOR-K2016-0155,KOR-K2016-0155,Korea,JATA-KIT,Not specified,MGIT,32.0,8.0,4.0,,16.0,256.0,4.0,4.0,3.2,4.0,1.333,2.0,8.0,0.03,4.0,0.5,,,,,,,,,,,,,
KOR-K2016-0156,KOR-K2016-0156,Korea,JATA-KIT,Not specified,MGIT,1.0,16.0,0.12,,2.0,2.0,8.0,8.0,6.4,1.0,0.333,1.0,0.5,0.5,16.0,0.5,,,,,,,,,,,,,
KOR-K2016-0157,KOR-K2016-0157,Korea,JATA-KIT,Not specified,MGIT,32.0,16.0,8.0,,32.0,1.0,8.0,4.0,3.2,1.0,0.333,2.0,64.0,0.5,8.0,1.0,,,,,,,,,,,,,
KOR-K2016-0158,KOR-K2016-0158,Korea,JATA-KIT,Not specified,MGIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOR-K2016-0159,KOR-K2016-0159,Korea,JATA-KIT,Not specified,MGIT,32.0,2.0,4.0,,2.0,1.0,8.0,8.0,3.2,8.0,2.667,8.0,8.0,2.0,16.0,0.5,,,,,,,,,,,,,
KOR-K2016-0160,KOR-K2016-0160,Korea,JATA-KIT,Not specified,MGIT,32.0,16.0,8.0,,8.0,64.0,8.0,8.0,6.4,1.0,0.333,0.5,0.5,0.5,8.0,0.5,,,,,,,,,,,,,
KOR-K2016-0161,KOR-K2016-0161,Korea,JATA-KIT,Not specified,MGIT,32.0,8.0,4.0,,2.0,16.0,4.0,4.0,3.2,0.5,0.167,0.24,64.0,0.03,16.0,0.5,,,,,,,,,,,,,
KOR-K2016-0162,KOR-K2016-0162,Korea,JATA-KIT,Not specified,MGIT,32.0,16.0,16.0,,1.0,0.5,8.0,4.0,3.2,0.5,0.167,0.24,8.0,0.03,8.0,0.5,,,,,,,,,,,,,
KOR-K2016-0163,KOR-K2016-0163,Korea,JATA-KIT,Not specified,MGIT,32.0,16.0,2.0,,8.0,256.0,4.0,4.0,3.2,8.0,2.667,4.0,16.0,8.0,8.0,0.5,,,,,,,,,,,,,
KOR-K2016-0164,KOR-K2016-0164,Korea,JATA-KIT,Not specified,MGIT,32.0,32.0,8.0,,16.0,256.0,4.0,4.0,3.2,4.0,1.333,2.0,64.0,16.0,8.0,0.5,,,,,,,,,,,,,
KOR-K2016-0165,KOR-K2016-0165,Korea,JATA-KIT,Not specified,MGIT,32.0,8.0,4.0,,2.0,2.0,4.0,4.0,3.2,1.0,0.333,0.5,4.0,0.03,8.0,0.5,,,,,,,,,,,,,
KOR-K2016-0166,KOR-K2016-0166,Korea,JATA-KIT,Not specified,MGIT,32.0,1.0,4.0,,2.0,1.0,4.0,4.0,3.2,0.5,0.167,0.24,4.0,0.03,8.0,0.5,,,,,,,,,,,,,
KOR-K2016-0167,KOR-K2016-0167,Korea,JATA-KIT,Not specified,MGIT,32.0,16.0,4.0,,16.0,1.0,4.0,4.0,3.2,0.5,0.167,0.24,0.5,0.03,8.0,0.5,,,,,,,,,,,,,
KOR-K2016-0168,KOR-K2016-0168,Korea,JATA-KIT,Not specified,MGIT,32.0,16.0,4.0,,8.0,256.0,8.0,8.0,6.4,1.0,0.333,0.5,4.0,2.0,16.0,0.5,,,,,,,,,,,,,
KOR-K2016-0169,KOR-K2016-0169,Korea,JATA-KIT,Not specified,MGIT,32.0,1.0,2.0,,4.0,1.0,8.0,4.0,3.2,4.0,1.333,2.0,2.0,1.0,16.0,0.5,,,,,,,,,,,,,
KOR-K2016-0170,KOR-K2016-0170,Korea,JATA-KIT,Not specified,MGIT,32.0,8.0,8.0,,2.0,128.0,8.0,8.0,6.4,1.0,0.333,0.5,0.5,0.25,8.0,0.5,,,,,,,,,,,,,
KOR-K2016-0171,KOR-K2016-0171,Korea,JATA-KIT,Not specified,MGIT,32.0,16.0,8.0,,8.0,256.0,4.0,4.0,6.4,0.5,0.167,0.24,0.5,0.125,8.0,0.5,,,,,,,,,,,,,
KOR-K2016-0172,KOR-K2016-0172,Korea,JATA-KIT,Not specified,MGIT,32.0,4.0,4.0,,4.0,1.0,8.0,8.0,6.4,1.0,0.333,0.5,16.0,0.25,16.0,0.5,,,,,,,,,,,,,
KOR-K2016-0173,KOR-K2016-0173,Korea,JATA-KIT,Not specified,MGIT,32.0,2.0,16.0,,8.0,2.0,8.0,8.0,3.2,1.0,0.333,0.5,8.0,0.25,16.0,0.5,,,,,,,,,,,,,
KOR-K2016-0174,KOR-K2016-0174,Korea,JATA-KIT,Not specified,MGIT,32.0,16.0,8.0,,8.0,64.0,8.0,8.0,6.4,8.0,2.667,2.0,1.0,0.5,8.0,0.5,,,,,,,,,,,,,
KOR-K2016-0175,KOR-K2016-0175,Korea,JATA-KIT,Not specified,MGIT,32.0,16.0,0.5,,8.0,256.0,8.0,8.0,6.4,1.0,0.333,0.5,0.5,0.5,16.0,0.5,,,,,,,,,,,,,
KOR-K2016-0176,KOR-K2016-0176,Korea,JATA-KIT,Not specified,MGIT,32.0,16.0,8.0,,8.0,64.0,4.0,4.0,3.2,1.0,0.333,0.5,0.5,0.125,8.0,0.5,,,,,,,,,,,,,
KOR-K2016-0177,KOR-K2016-0177,Korea,JATA-KIT,Not specified,MGIT,32.0,16.0,4.0,,2.0,256.0,4.0,4.0,3.2,0.5,0.167,0.24,1.0,0.125,8.0,0.5,,,,,,,,,,,,,
KOR-K2016-0178,KOR-K2016-0178,Korea,JATA-KIT,Not specified,MGIT,32.0,8.0,4.0,,8.0,256.0,4.0,4.0,3.2,0.5,0.167,0.24,0.5,0.03,4.0,0.5,,,,,,,,,,,,,
KOR-K2016-0179,KOR-K2016-0179,Korea,JATA-KIT,Not specified,MGIT,32.0,8.0,8.0,,8.0,8.0,32.0,16.0,12.8,1.0,0.333,0.5,1.0,64.0,8.0,0.5,,,,,,,,,,,,,
KOR-K2016-0180,KOR-K2016-0180,Korea,JATA-KIT,Not specified,MGIT,32.0,16.0,4.0,,8.0,0.5,4.0,4.0,3.2,0.5,0.167,0.24,0.5,0.03,8.0,0.5,,,,,,,,,,,,,
KOR-K2016-0181,KOR-K2016-0181,Korea,JATA-KIT,Not specified,MGIT,32.0,16.0,4.0,,8.0,256.0,4.0,4.0,3.2,0.5,0.167,0.24,0.5,0.03,8.0,0.5,,,,,,,,,,,,,
KOR-K2016-0182,KOR-K2016-0182,Korea,JATA-KIT,Not specified,MGIT,32.0,128.0,4.0,,32.0,16.0,4.0,4.0,6.4,16.0,5.333,8.0,8.0,2.0,16.0,0.5,,,,,,,,,,,,,
KOR-K2016-0183,KOR-K2016-0183,Korea,JATA-KIT,Not specified,MGIT,8.0,8.0,0.25,,2.0,1.0,4.0,4.0,6.4,16.0,5.333,8.0,2.0,0.03,8.0,0.5,,,,,,,,,,,,,
KOR-K2016-0184,KOR-K2016-0184,Korea,JATA-KIT,Not specified,MGIT,32.0,32.0,4.0,,8.0,256.0,4.0,4.0,3.2,16.0,5.333,8.0,64.0,0.03,8.0,0.5,,,,,,,,,,,,,
KOR-K2016-0185,KOR-K2016-0185,Korea,JATA-KIT,Not specified,MGIT,32.0,16.0,4.0,,2.0,128.0,8.0,8.0,6.4,1.0,0.333,1.0,0.5,0.03,8.0,0.5,,,,,,,,,,,,,
KOR-K2016-0186,KOR-K2016-0186,Korea,JATA-KIT,Not specified,MGIT,32.0,16.0,2.0,,16.0,0.5,4.0,4.0,1.6,0.5,0.167,0.24,4.0,0.03,8.0,0.5,,,,,,,,,,,,,
KOR-K2016-0187,KOR-K2016-0187,Korea,JATA-KIT,Not specified,MGIT,1.0,16.0,0.12,,2.0,256.0,4.0,4.0,3.2,1.0,0.333,0.5,0.5,0.03,8.0,0.5,,,,,,,,,,,,,
KOR-K2016-0188,KOR-K2016-0188,Korea,JATA-KIT,Not specified,MGIT,0.5,16.0,0.12,,2.0,1.0,8.0,8.0,6.4,1.0,0.333,0.5,0.5,0.5,16.0,1.0,,,,,,,,,,,,,
KOR-K2016-0189,KOR-K2016-0189,Korea,JATA-KIT,Not specified,MGIT,16.0,16.0,0.5,,8.0,16.0,8.0,8.0,6.4,1.0,0.333,0.5,0.5,1.0,8.0,0.5,,,,,,,,,,,,,
