ROLLINGDB_ID,DB_OF_ORIGIN,Coll2014,Freschi2020,Lipworth2019,Shitikov2017,Stucki2016,F2,Lineage
SAMEA1119895,WHO_catalog_binary,1.1.3,1.1.1.2,"indo_oceanic,mungi",,,0.0327715355805243,1
SAMEA1119894,WHO_catalog_binary,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.0198232368411636,4
SAMEA1119893,WHO_catalog_binary,4.7,4,,,4.10/PGG3,0.0164290142591444,4
SAMEA1119891,WHO_catalog_binary,4.1.2,4.1.i1.1.1.1,haarlem,,4,0.0179771996492253,4
SAMEA1119888,WHO_catalog_binary,3,3,east_african_indian,,,0.0281390185327835,3
SAMEA1119886,WHO_catalog_binary,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0076258728408673,4
SAMEA1119885,WHO_catalog_binary,1.2.1,1.2.1.1.1,"indo_oceanic,mungi",,,0.0109487682635703,1
SAMEA1119881,WHO_catalog_binary,4.6.2,4.2.1.1.1.2.1.2,cameroon,,4,0.0121765601217656,4
SAMEA1119877,WHO_catalog_binary,4.5,4.2.1.1.2,,,4.5,0.0066333188342757,4
SAMEA1119875,WHO_catalog_binary,2.2.1,2.2.1.1.1,beijing,lin2.2.1,,0.0223579877810997,2
SAMEA1119874,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana,mungi",,,0.0083619933913278,3
SAMEA1119872,WHO_catalog_binary,4.1.1.3,4.1.i1.2.1,"xtype,canetti",,4,0.0174841586482046,4
SAMEA1119868,WHO_catalog_binary,3.1.2.1,3.1.1.i2,"east_african_indian,ghana,mungi",,,0.0313673246941988,3
SAMEA1119866,WHO_catalog_binary,1.1.2,1.1.2,"indo_oceanic,mungi",,,0.0182618620577205,1
SAMEA1119858,WHO_catalog_binary,4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,0.0083353179328411,4
SAMEA1119857,WHO_catalog_binary,3,3.1.1,east_african_indian,,,0.0129809921186833,3
SAMEA1119854,WHO_catalog_binary,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.0175356558335281,4
SAMEA1119852,WHO_catalog_binary,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.0127917782758432,4
SAMEA1119851,WHO_catalog_binary,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.01582995951417,4
SAMEA1119850,WHO_catalog_binary,2.2.1,2.2.1.1.1,"beijing,mungi,orygis","lin2.2.1,asian_african_2",,0.0107657208042207,2
SAMEA1119845,WHO_catalog_binary,4.8,4.2.1.1.1.1.1.1.i1,canetti,,4.10/PGG3,0.0080544996048025,4
SAMEA1119843,WHO_catalog_binary,4.1.1.3,4.1.i1.2.1,xtype,,4,0.0221259842519685,4
SAMEA1119842,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana",,,0.0108813928182807,3
SAMEA1119839,WHO_catalog_binary,2.2.1,2.2.1.1.1.i3,"beijing,mungi","lin2.2.1,central_asia",,0.0139093782929399,2
SAMEA1119838,WHO_catalog_binary,3.1.2.1,3.1.1.i2,"east_african_indian,ghana",,,0.0136001250586212,3
SAMEA1119837,WHO_catalog_binary,4.8,4.2.1.1.1.1.1.1.i1,cameroon,,4.10/PGG3,0.0056563500533617,4
SAMEA1119835,WHO_catalog_binary,4.1.1.3,4.1.i1.2.1,xtype,,4,0.0148978980264566,4
SAMEA1119833,WHO_catalog_binary,4.7,4,ural,,4.10/PGG3,0.0136039250669045,4
SAMEA1119830,WHO_catalog_binary,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.0133434038267875,4
SAMEA1119829,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana",,,0.0165332147093712,3
SAMEA1119825,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana,mungi",,,0.0145542357394596,3
SAMEA1119824,WHO_catalog_binary,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0050434295320818,4
SAMEA1119823,WHO_catalog_binary,3,3.1.1,"east_african_indian,canetti,ghana,mungi",,,0.0139104853960916,3
SAMEA1119821,WHO_catalog_binary,1.1.2,1.1.2,indo_oceanic,,,0.0255541437244105,1
SAMEA1119819,WHO_catalog_binary,4.2.1,4.2.2.2.1,ural,,4,0.0255712731229597,4
SAMEA1119809,WHO_catalog_binary,1.2.2,1.2.2.1,"indo_oceanic,ghana,mungi",,,0.0238402551059145,1
SAMEA1119808,WHO_catalog_binary,3.1.2.2,3.1.1.i2,"east_african_indian,ghana,canetti",,,0.0111782089168701,3
SAMEA1119807,WHO_catalog_binary,4.4.1.1,4.2.1.2.2.1.1,"stype,canetti",,4,0.007384120485451,4
SAMEA1119806,WHO_catalog_binary,3.1.1,3.1.1.i1,"east_african_indian,ghana",,,0.0141472939616107,3
SAMEA1119805,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana,mungi",,,0.0075505680243834,3
SAMEA1119801,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana",,,0.0103430792631401,3
SAMEA1119800,WHO_catalog_binary,3.1.1,3.1.1.i1,"east_african_indian,ghana",,,0.0122686409307244,3
SAMEA1119798,WHO_catalog_binary,3.1.1,3.1.1.i1,"east_african_indian,ghana",,,0.0111070648215586,3
SAMEA1119796,WHO_catalog_binary,4.5,4.2.1.1.2,,,4.5,0.0091456265145001,4
SAMEA1119795,WHO_catalog_binary,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0070513573862968,4
SAMEA1119793,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana,mungi",,,0.0163849603311486,3
SAMEA1119792,WHO_catalog_binary,4.1.1.1,4.1.i1.2.1,xtype,,4,0.0081214689265536,4
SAMEA1119790,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana,orygis",,,0.0090846167156947,3
SAMEA1119788,WHO_catalog_binary,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0030478384224275,4
SAMEA1119786,WHO_catalog_binary,4.3.4.2,4.2.1.2.1.1.i3.1,"lam,east_african_indian",,4.3/LAM,0.0257641921397379,4
SAMEA1119784,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana",,,0.0443700077299665,3
SAMEA1119777,WHO_catalog_binary,3,3.1.1,east_african_indian,,,0.0170933343983385,3
SAMEA1119776,WHO_catalog_binary,4.3.3,4.2.1.2.1.1.i4.2,"lam,canetti",,4.3/LAM,0.011873031257572,4
SAMEA1119774,WHO_catalog_binary,3,3.1.2,"east_african_indian,mungi",,,0.0112389263519767,3
SAMEA1119773,WHO_catalog_binary,4.9,4.2.1.1.1.1.1.1.i2,,,4.10/PGG3,0.0077732053040695,4
SAMEA1119772,WHO_catalog_binary,2.2.1,2.2.1.1.1.i3,beijing,"lin2.2.1,central_asia",,0.011486672162682,2
SAMEA1119768,WHO_catalog_binary,2.2.1,2.2.1.1.1,beijing,"lin2.2.1,asian_african_2",,0.0132915093838056,2
SAMEA1119767,WHO_catalog_binary,4.4.1.1,4.2.1.2.2.1.1,stype,,4,0.0042274984023988,4
SAMEA1119764,WHO_catalog_binary,BOV_AFRI,,"bovis,ghana,mungi",,,0.0139330607299712,BOV_AFRI
SAMEA1119759,WHO_catalog_binary,BOV_AFRI,,"orygis,mungi",,,0.0232867598137059,BOV_AFRI
SAMEA1119758,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana,mungi",,,0.0145585288223505,3
SAMEA1119757,WHO_catalog_binary,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0205379621041473,4
SAMEA1119754,WHO_catalog_binary,3.1.1,3.1.1.i1,"east_african_indian,ghana,mungi",,,0.013091641490433,3
SAMEA1119752,WHO_catalog_binary,1.1.2,1.1.2,"indo_oceanic,mungi,east_african_indian",,,0.0442801124460599,1
SAMEA1119748,WHO_catalog_binary,4.9,4.2.1.1.1.1.1.1.i2,,,4.10/PGG3,0.0045210166177908,4
SAMEA1119746,WHO_catalog_binary,3.1.2.1,"1.2.1.1.2,3.1.1.i2","east_african_indian,ghana,mungi",,,0.0152123388971054,3
SAMEA1119745,WHO_catalog_binary,4.1,4.1.i2.1,ghana,,4.1.3/Ghana,0.0277376778717261,4
SAMEA1119744,WHO_catalog_binary,4.7,4,,,4.10/PGG3,0.0063301682492087,4
SAMEA1119741,WHO_catalog_binary,4.3.2.1,4.2.1.2.1.1.i1,lam,,4.3/LAM,0.0102984447246742,4
SAMEA1119736,WHO_catalog_binary,4.3.3,4.2.1.2.1.1.i4.1,"lam,dassie",,4.3/LAM,0.0055352726416205,4
SAMEA1119735,WHO_catalog_binary,4.1.2.1,4.1.i1.1.1.1,"haarlem,canetti",,4.1.2/Haarlem,0.0357878475798146,4
SAMEA1119734,WHO_catalog_binary,4.8,4.2.1.1.1.1.1.1.i1,suricattae,,4.10/PGG3,0.0029372496662216,4
SAMEA1119730,WHO_catalog_binary,2.2.1,2.2.1.1.1.i3,beijing,"lin2.2.1,central_asia",,0.0214206573925889,2
SAMEA1119728,WHO_catalog_binary,2.2.1,2.2.1.1.1.i3,"beijing,ghana,mungi","lin2.2.1,central_asia",,0.0126851560037819,2
SAMEA1119727,WHO_catalog_binary,3,3.1.1,east_african_indian,,,0.0111524163568773,3
SAMEA1119722,WHO_catalog_binary,3.1.2.1,3.1.1.i2,"east_african_indian,ghana,mungi",,,0.0155927539555147,3
SAMEA1119720,WHO_catalog_binary,3,3.1.1,"east_african_indian,mungi",,,0.0101293439301854,3
SAMEA1119716,WHO_catalog_binary,3,3.1.1,"east_african_indian,canetti,ghana,caprae",,,0.0103343465045592,3
SAMEA1119711,WHO_catalog_binary,4.9,4.2.1.1.1.1.1.1.i2,,,4.10/PGG3,0.0058248593148385,4
SAMEA1119707,WHO_catalog_binary,2.2.1.1,2.2.1.1.1,"beijing,orygis,mungi","lin2.2.1,pacific_RD150",,0.0139056580207335,2
SAMEA1119706,WHO_catalog_binary,4.1.1,4.1.i1.2.1,"xtype,canetti",,4,0.0271244309559939,4
SAMEA1119702,WHO_catalog_binary,4.8,4.2.1.1.1.1.1.1.i1,mungi,,4.10/PGG3,0.0244946492271105,4
SAMEA1119701,WHO_catalog_binary,4.1.1.3,4.1.i1.2.1,"xtype,caprae,ethiopian",,4,0.0229734164752215,4
SAMEA1119699,WHO_catalog_binary,4.1.1.1,4.1.i1.2.1,"xtype,ghana",,4,0.0113921857402754,4
SAMEA1119697,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana,canetti,mungi",,,0.0123370373610989,3
SAMEA1119694,WHO_catalog_binary,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0229136517124939,4
SAMEA1119690,WHO_catalog_binary,2.2.1,2.2.1.1.1,beijing,lin2.2.1,,0.0208831846856645,2
SAMEA1119686,WHO_catalog_binary,4.2.2,4.2.2.1,tur,,4,0.0260726927393594,4
SAMEA1119685,WHO_catalog_binary,4.1.1.3,4.1.i1.2.1,"xtype,canetti",,4,0.0265878877400295,4
SAMEA1119681,WHO_catalog_binary,1.2.1,1.2.1.1.1,"indo_oceanic,mungi",,,0.0166166916541729,1
SAMEA1119679,WHO_catalog_binary,3,3.1.1,"east_african_indian,mungi",,,0.014842965724939,3
SAMEA1119678,WHO_catalog_binary,4.1,4.1.i2.1,ghana,,4.1.3/Ghana,0.029501351860091,4
SAMEA1119677,WHO_catalog_binary,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.0144487963316774,4
SAMEA1119675,WHO_catalog_binary,1.1.2,1.1.2,"indo_oceanic,canetti,mungi",,,0.0216888022419885,1
SAMEA1119673,WHO_catalog_binary,4.1.1.1,4.1.i1.2.1,xtype,,4,0.0100997268627326,4
SAMEA1119670,WHO_catalog_binary,4.3.4.1,4.2.1.2.1.1.i3.2,lam,,4.3/LAM,0.0149283841032882,4
SAMEA1119668,WHO_catalog_binary,4.3.4.2,4.2.1.2.1.1.i3.1,"lam,dassie",,4.3/LAM,0.0154661953159522,4
SAMEA1119665,WHO_catalog_binary,4.6.1.1,4.2.1.1.1.2.2.1.1.1.1,uganda,,4.6.1/Uganda,0.0072121362845063,4
SAMEA1119664,WHO_catalog_binary,1.2.2,1.2.2.1,"indo_oceanic,ghana",,,0.0220442165972444,1
SAMEA1119662,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana",,,0.011000203707476,3
SAMEA1119660,WHO_catalog_binary,4.8,4.2.1.1.1.1.1.1.i1,canetti,,4.10/PGG3,0.0098786339260513,4
SAMEA1119659,WHO_catalog_binary,4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,0.0089748015188125,4
SAMEA1119658,WHO_catalog_binary,4.1.2.1,4.1.i1.1.1.1,"haarlem,canetti",,4.1.2/Haarlem,0.0162026321010515,4
SAMEA1119656,WHO_catalog_binary,4.3.3,4.2.1.2.1.1.i4.1,"lam,dassie,beijing",,4.3/LAM,0.0071151358344113,4
SAMEA1119655,WHO_catalog_binary,2.2.1,2.2.1.1.1,beijing,lin2.2.1,,0.0165455241009946,2
SAMEA1119651,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana,mungi",,,0.018342860732458,3
SAMEA1119649,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana,mungi",,,0.0107087562360227,3
SAMEA1119648,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana,haarlem,mungi",,,0.0131501649419314,3
SAMEA1119644,WHO_catalog_binary,3,3.1.1,"east_african_indian,mungi",,,0.0100816130580892,3
SAMEA1119642,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana",,,0.0142722562411681,3
SAMEA1119640,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana,mungi",,,0.0157080618729765,3
SAMEA1119639,WHO_catalog_binary,2.2.1,2.2.1.1.1,"beijing,canetti","lin2.2.1,asian_african_3",,0.013003124425657,2
SAMEA1119638,WHO_catalog_binary,4.1.1.1,4.1.i1.2.1,xtype,,4,0.0063910138471966,4
SAMEA1119631,WHO_catalog_binary,1.1.2,1.1.2,"indo_oceanic,canetti,mungi",,,0.0318404089797732,1
SAMEA1119629,WHO_catalog_binary,4.3.4.2,4.2.1.2.1.1.i3.1,"lam,indo_oceanic,beijing",,4.3/LAM,0.0044290160402202,4
SAMEA1119626,WHO_catalog_binary,2.2.1.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,pacific_RD150",,0.0105657349204226,2
SAMEA1119625,WHO_catalog_binary,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0054104716056746,4
SAMEA1119621,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana",,,0.0150259539204079,3
SAMEA1119619,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana,mungi,stype",,,0.0090209469446001,3
SAMEA1119617,WHO_catalog_binary,4.1.2.1,4.1.i1.1.1.1,"haarlem,canetti",,4.1.2/Haarlem,0.0155884645362431,4
SAMEA1119614,WHO_catalog_binary,4.1.1.3,4.1.i1.2.1,xtype,,4,0.0143011225182758,4
SAMEA1119612,WHO_catalog_binary,3,3.1.1,"east_african_indian,mungi",,,0.0108054311509205,3
SAMEA1119607,WHO_catalog_binary,3.1.2,3.1.1.i2,"east_african_indian,ghana,mungi",,,0.0107249143691391,3
SAMEA1119604,WHO_catalog_binary,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.0180127590376516,4
SAMEA1119602,WHO_catalog_binary,1.2.2,1.2.2.1,"indo_oceanic,canetti,mungi",,,0.0163934426229508,1
SAMEA1119599,WHO_catalog_binary,4.1.1,4.1.i1.2.1,"xtype,canetti",,4,0.0167055864918268,4
SAMEA1119595,WHO_catalog_binary,3.1.2,3.1.1.i2,"east_african_indian,ghana,mungi",,,0.0110691323656127,3
SAMEA1119594,WHO_catalog_binary,3.1.2,3.1.1.i2,"east_african_indian,ghana",,,0.0094554939680469,3
SAMEA1119592,WHO_catalog_binary,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0084490547097205,4
SAMEA1119589,WHO_catalog_binary,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.016140865737344,4
SAMEA1119586,WHO_catalog_binary,1.1.3,1.1.1.2,"indo_oceanic,canetti",,,0.020808561236623,1
SAMEA1119584,WHO_catalog_binary,"6,BOV_AFRI",6,westafrican2,,,0.0201910551454624,6
SAMEA1119574,WHO_catalog_binary,4.1.1.3,4.1.i1.2.1,"xtype,canetti",,4,0.0188023180940115,4
SAMEA1119573,WHO_catalog_binary,1.1.2,1.1.2,"indo_oceanic,beijing",,,0.0283870967741935,1
SAMEA1119568,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana,mungi",,,0.0120187410877979,3
SAMEA1119567,WHO_catalog_binary,4.3.2.1,4.2.1.2.1.1.i1,lam,,4.3/LAM,0.0104017948194982,4
SAMEA1119563,WHO_catalog_binary,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.0204426106526631,4
SAMEA1119559,WHO_catalog_binary,4.1.1.1,4.1.i1.2.1,xtype,,4,0.0137544824875964,4
SAMEA1119557,WHO_catalog_binary,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.0248936960739792,4
SAMEA1119555,WHO_catalog_binary,4.4.2,4.2.1.2.2.2,stype,,4,0.0066127847171197,4
SAMEA1119554,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana,mungi",,,0.0166905338007999,3
SAMEA1119553,WHO_catalog_binary,2.2.1,2.2.1.1.1.i3,beijing,"lin2.2.1,central_asia",,0.01094934424257,2
SAMEA1119552,WHO_catalog_binary,1.1.1,1.1.1.1.1,"indo_oceanic,mungi",,,0.0273348519362186,1
SAMEA1119549,WHO_catalog_binary,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0046219874546054,4
SAMEA1119547,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana,mungi",,,0.0084586466165413,3
SAMEA1119541,WHO_catalog_binary,4.2.2,4.2.2.1,"tur,east_african_indian",,4,0.0324014071468246,4
SAMEA1119539,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana,mungi",,,0.0152222447736959,3
SAMEA1119536,WHO_catalog_binary,2.2.1.1,2.2.1.1.1,"beijing,orygis,mungi","lin2.2.1,pacific_RD150",,0.0139768915393216,2
SAMEA1119529,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana",,,0.0100280353676946,3
SAMEA1119524,WHO_catalog_binary,3.1.1,3.1.1.i1,"east_african_indian,mungi",,,0.0096882898062342,3
SAMEA1119521,WHO_catalog_binary,4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,0.0099549211119459,4
SAMEA1119519,WHO_catalog_binary,3.1.2.2,3.1.1.i2,"east_african_indian,ghana,canetti,mungi",,,0.0123481181467944,3
SAMEA1119518,WHO_catalog_binary,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0085521081941129,4
SAMEA1119516,WHO_catalog_binary,4.1.1.3,4.1.i1.2.1,"xtype,canetti",,4,0.0104577742699289,4
SAMEA1119515,WHO_catalog_binary,3,3.1.1,east_african_indian,,,0.0236295496411103,3
SAMEA1119510,WHO_catalog_binary,3.1.2.1,3.1.1.i2,"east_african_indian,mungi",,,0.0192752505782575,3
SAMEA1119509,WHO_catalog_binary,4.1.2.1,4.1.i1.1.1.1,"haarlem,beijing",,4.1.2/Haarlem,0.0151784877728848,4
SAMEA1119504,WHO_catalog_binary,3,3.1.1,"east_african_indian,canetti,ghana",,,0.0155552098842247,3
SAMEA1119503,WHO_catalog_binary,4.9,4.2.1.1.1.1.1.1.i2,,,4.10/PGG3,0.0046526867627785,4
SAMEA1119501,WHO_catalog_binary,4.3.4.2,4.2.1.2.1.1.i3.1,lam,,4.3/LAM,0.003345342254246,4
SAMEA1119498,WHO_catalog_binary,1.2.1,1.2.1.2,"indo_oceanic,mungi",,,0.0295259501430322,1
SAMEA1119492,WHO_catalog_binary,4.1.1.1,4.1.i1.2.1,"xtype,canetti",,4,0.0107254290171606,4
SAMEA1119491,WHO_catalog_binary,4.1.1.3,4.1.i1.2.1,"xtype,canetti",,4,0.0163258291802715,4
SAMEA1119490,WHO_catalog_binary,3,3.1.1,"east_african_indian,canetti",,,0.0113187954309449,3
SAMEA1119484,WHO_catalog_binary,1.2.2,1.2.2.1,"indo_oceanic,canetti,mungi",,,0.0199775252840554,1
SAMEA1119481,WHO_catalog_binary,3,3.1.1,"east_african_indian,tur",,,0.0171135486491976,3
SAMEA1119479,WHO_catalog_binary,1.2.1,1.2.1.1.1,"indo_oceanic,mungi",,,0.0156062424969987,1
SAMEA1119477,WHO_catalog_binary,3,3.1.2,"east_african_indian,mungi",,,0.0117367796386654,3
SAMEA1119473,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana",,,0.0111831362264337,3
SAMEA1119472,WHO_catalog_binary,4.2.1,4.2.2.2.2,"ural,canetti",,4,0.0135135135135135,4
SAMEA1119468,WHO_catalog_binary,3.1.2,3.1.1.i2,"east_african_indian,ghana,mungi",,,0.0184059535306481,3
SAMEA1119466,WHO_catalog_binary,BOV_AFRI,,bovis,,,0.0158039969897148,BOV_AFRI
SAMEA1119463,WHO_catalog_binary,2.2.1,2.2.1.1.1,"beijing,canetti,mungi","lin2.2.1,asian_african_2",,0.01,2
SAMEA1119462,WHO_catalog_binary,4.3.4.2.1,4.2.1.2.1.1.i3.1,lam,,4.3/LAM,0.0045402951191827,4
SAMEA1119459,WHO_catalog_binary,3.1.2.1,3.1.1.i2,east_african_indian,,,0.0209332751853467,3
SAMEA1119455,WHO_catalog_binary,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.01173758121987,4
SAMEA1119446,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana,mungi",,,0.0202970297029702,3
SAMEA1119445,WHO_catalog_binary,3.1.2.1,3.1.1.i2,"east_african_indian,ghana",,,0.0223537146614069,3
SAMEA1119444,WHO_catalog_binary,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.0158502914408426,4
SAMEA1119443,WHO_catalog_binary,4.8,4.2.1.1.1.1.1.1.i1,suricattae,,4.10/PGG3,0.0047773005838922,4
SAMEA1119440,WHO_catalog_binary,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0076211213935764,4
SAMEA1119437,WHO_catalog_binary,3.1.2,3.1.1.i2,"east_african_indian,ghana",,,0.0132058860520689,3
SAMEA1119436,WHO_catalog_binary,1.2.1,1.2.1.2,"indo_oceanic,east_african_indian",,,0.0207996960775002,1
SAMEA1119435,WHO_catalog_binary,3,3.1.1,"east_african_indian,suricattae,ghana",,,0.0170467374125084,3
SAMEA1119433,WHO_catalog_binary,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0089601769911504,4
SAMEA1119431,WHO_catalog_binary,3,3.1.1,"east_african_indian,canetti",,,0.0073273273273273,3
SAMEA1119430,WHO_catalog_binary,4.5,4.2.1.1.2,canetti,,4.5,0.0060513651307952,4
SAMEA1119428,WHO_catalog_binary,1.2.2,1.2.2.1,"indo_oceanic,ghana,canetti,mungi",,,0.0223521048890293,1
SAMEA1119426,WHO_catalog_binary,4.8,4.2.1.1.1.1.1.1.i1,dassie,,4.10/PGG3,0.0080455530453225,4
SAMEA1119425,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana,mungi",,,0.0158129175946547,3
SAMEA1119423,WHO_catalog_binary,3,3.1.1,"east_african_indian,canetti,ghana,stype,mungi",,,0.0102545715310147,3
SAMEA1119419,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana,mungi",,,0.0090344827586206,3
SAMEA1119416,WHO_catalog_binary,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.005252154403141,4
SAMEA1119415,WHO_catalog_binary,4.3.1,4.2.1.2.1.1.i2,lam,,4.3/LAM,0.0047405846721095,4
SAMEA1119403,WHO_catalog_binary,1.1.2,1.1.2,indo_oceanic,,,0.0338840996168582,1
SAMEA1119402,WHO_catalog_binary,4.1.2.1,4.1.i1.1.1.1,"haarlem,indo_oceanic",,4.1.2/Haarlem,0.013590979841312,4
SAMEA1119398,WHO_catalog_binary,3,3.1.1,east_african_indian,,,0.0119651017864561,3
SAMEA1119397,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana",,,0.0097576166502309,3
SAMEA1119394,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana,mungi",,,0.010234034113447,3
SAMEA1119393,WHO_catalog_binary,4.4.1.1,4.2.1.2.2.1.1,"stype,canetti",,4,0.0139445186174158,4
SAMEA1119392,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana",,,0.0139214536928487,3
SAMEA1119389,WHO_catalog_binary,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0059096665259603,4
SAMEA1119386,WHO_catalog_binary,5,5,westafrican1,,,0.0248083738564246,5
SAMEA1119383,WHO_catalog_binary,1.1.2,1.1.2,"indo_oceanic,mungi",,,0.026117668928339,1
SAMEA1119382,WHO_catalog_binary,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.0165343915343915,4
SAMEA1119370,WHO_catalog_binary,4,4.2.1.2.1.2,,,4,0.007566840423743,4
SAMEA1119366,WHO_catalog_binary,2.2.1,2.2.1.1.1,beijing,lin2.2.1,,0.0127999324095978,2
SAMEA1119363,WHO_catalog_binary,3.1.2.2,3.1.1.i2,"east_african_indian,ghana,canetti,mungi",,,0.0093171612036765,3
SAMEA1119356,WHO_catalog_binary,1.2.2,1.2.2.2,"indo_oceanic,mungi",,,0.0178179824561403,1
SAMEA1119355,WHO_catalog_binary,4.2.2,4.2.2.1,tur,,4,0.0185754189944134,4
SAMEA1119354,WHO_catalog_binary,4.5,4.2.1.1.2,,,4.5,0.0053033707865168,4
SAMEA1119352,WHO_catalog_binary,4.3.4.1,4.2.1.2.1.1.i3.2,lam,,4.3/LAM,0.0187782267649156,4
SAMEA1119351,WHO_catalog_binary,3.1.2,3.1.1.i2,"east_african_indian,canetti,mungi",,,0.0168539325842696,3
SAMEA1119350,WHO_catalog_binary,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.0165450755601875,4
SAMEA1119349,WHO_catalog_binary,3.1.1,3.1.1.i1,east_african_indian,,,0.0241729557964024,3
SAMEA1119348,WHO_catalog_binary,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.0139395950879522,4
SAMEA1119347,WHO_catalog_binary,4.9,4.2.1.1.1.1.1.1.i2,,,4.10/PGG3,0.0118983813913602,4
SAMEA1119343,WHO_catalog_binary,4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,0.0064762060909128,4
SAMEA1119339,WHO_catalog_binary,3,3.1.1,east_african_indian,,,0.0082541762201113,3
SAMEA1119334,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana,mungi",,,0.007905780425071,3
SAMEA1119333,WHO_catalog_binary,3,3.1.1,"east_african_indian,mungi",,,0.0323279754379627,3
SAMEA1119332,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana,canetti,dassie,mungi",,,0.0121590023382696,3
SAMEA1119330,WHO_catalog_binary,1.1.2,1.1.2,"indo_oceanic,mungi",,,0.0192015471750241,1
SAMEA1119327,WHO_catalog_binary,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.014100661179328,4
SAMEA1119326,WHO_catalog_binary,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.007240453112227,4
