sample_id,phenotypic_category,phenotype
810088,WHO,0
810277,WHO,0
810546,WHO,0
812690,WHO,1
888314,WHO,1
933870,WHO,0
841,WHO,0
6886,ALL,0
6949,ALL,0
13089,WHO,0
14640,WHO,0
15151,WHO,0
15256,WHO,1
15763,WHO,1
16258,WHO,1
16444,WHO,0
19742,WHO,0
34440,WHO,0
45527,WHO,1
50425,WHO,0
52502,WHO,0
52743,WHO,0
52806,WHO,0
53351,WHO,0
53429,WHO,1
53647,WHO,1
54000,WHO,0
54411,WHO,0
54488,WHO,1
54616,WHO,0
54653,WHO,1
54743,WHO,0
54924,WHO,0
55025,WHO,0
55754,WHO,0
55756,WHO,0
55936,WHO,0
55984,WHO,0
56989,WHO,0
56995,WHO,0
57197,WHO,1
58568,WHO,0
61829,WHO,1
61868,WHO,1
61985,WHO,1
65094,WHO,0
65596,WHO,0
77909,WHO,0
78080,WHO,0
78188,WHO,0
78189,WHO,0
79829,WHO,0
79913,WHO,0
96367,WHO,0
96929,WHO,0
97922,WHO,0
101625,WHO,0
107203,WHO,1
107235,WHO,1
107464,WHO,1
107485,WHO,1
122045,WHO,1
126374,WHO,0
126730,WHO,0
135500,WHO,0
135767,WHO,1
136390,WHO,0
136661,WHO,0
137263,WHO,0
137339,WHO,0
137397,WHO,0
137643,WHO,1
138117,WHO,0
139908,WHO,0
140577,WHO,0
140587,WHO,0
140653,WHO,0
140677,WHO,0
140695,WHO,0
140739,WHO,1
141228,WHO,1
147346,ALL,1
147380,ALL,0
147721,ALL,0
147905,ALL,1
148146,ALL,1
148294,ALL,1
150649,WHO,0
151225,WHO,0
151379,WHO,0
151692,WHO,0
151761,WHO,0
151862,WHO,0
155590,WHO,0
164474,WHO,1
165136,WHO,1
166334,WHO,1
167204,WHO,0
168667,WHO,0
168704,WHO,1
169512,WHO,0
169805,WHO,0
169859,WHO,0
170140,WHO,0
170175,WHO,0
171248,WHO,1
171403,WHO,0
171568,WHO,0
171672,WHO,0
171684,WHO,0
171708,WHO,0
171755,WHO,0
171810,WHO,0
173441,WHO,0
173484,WHO,0
173523,WHO,0
173578,WHO,0
174372,WHO,0
178130,WHO,1
179037,WHO,0
179524,WHO,0
179540,WHO,0
179683,WHO,0
179791,WHO,0
179818,WHO,1
180342,WHO,0
180581,WHO,0
181090,WHO,0
181093,WHO,0
181193,WHO,0
181281,WHO,0
181286,WHO,0
181332,WHO,0
181368,WHO,0
374653,ALL,0
699987,WHO,0
700018,WHO,0
708241,WHO,0
808390,WHO,0
808406,WHO,1
808818,WHO,1
810026,WHO,0
810084,WHO,0
810169,WHO,1
810239,WHO,0
810264,WHO,0
810543,WHO,1
820853,WHO,1
888316,WHO,1
920,WHO,0
6874,ALL,0
9297,WHO,0
12586,WHO,0
13439,WHO,0
13963,WHO,0
14112,WHO,0
15414,WHO,0
15867,WHO,0
18102,WHO,0
19255,WHO,0
34709,WHO,1
45437,WHO,0
52344,WHO,1
52824,WHO,0
53302,WHO,1
53303,WHO,0
53366,WHO,0
53427,WHO,1
53763,WHO,0
53793,WHO,1
53856,WHO,0
53973,WHO,0
54662,WHO,0
54732,WHO,0
55103,WHO,0
55167,WHO,0
55534,WHO,0
55667,WHO,1
55918,WHO,0
55940,WHO,0
55969,WHO,0
56456,WHO,0
57335,WHO,0
57359,WHO,0
57433,WHO,0
57788,WHO,1
64658,WHO,1
64681,WHO,0
64799,WHO,1
64923,WHO,0
65002,WHO,0
65594,WHO,1
96524,WHO,0
96573,WHO,0
97578,WHO,0
98046,WHO,0
115255,WHO,1
117755,WHO,0
126392,WHO,0
136331,WHO,0
137048,WHO,0
137055,WHO,0
137234,WHO,1
137671,WHO,1
137770,WHO,0
139667,WHO,0
139782,WHO,0
139823,WHO,0
140559,WHO,0
140663,WHO,0
146830,WHO,1
147358,ALL,1
147382,ALL,0
147715,ALL,0
147892,ALL,0
148368,ALL,1
148386,ALL,1
150552,WHO,0
150706,WHO,0
151062,WHO,0
151758,WHO,0
155506,WHO,1
164973,WHO,0
165507,WHO,1
165942,WHO,1
165997,WHO,0
166974,WHO,0
167525,WHO,0
168377,WHO,0
168403,WHO,0
168613,WHO,0
169885,WHO,0
170266,WHO,0
171764,WHO,0
174359,WHO,0
174386,WHO,0
178419,WHO,1
178457,WHO,0
178506,WHO,1
179331,WHO,0
179726,WHO,1
179952,WHO,1
180539,WHO,0
181341,WHO,0
181436,WHO,0
181506,WHO,0
181531,WHO,0
181601,WHO,0
182235,WHO,0
182337,WHO,0
182513,WHO,0
182542,WHO,0
182696,WHO,0
739172,WHO,1
739186,WHO,1
740997,WHO,0
810416,WHO,0
810436,WHO,1
811269,WHO,0
812632,WHO,1
820862,WHO,0
888307,WHO,1
888331,WHO,0
892564,WHO,0
946367,WHO,0
872,WHO,1
8625,ALL,0
12142,WHO,0
13297,WHO,0
13379,WHO,0
14024,WHO,1
15611,WHO,0
19531,WHO,0
19582,WHO,0
19646,WHO,0
22389,ALL,0
34243,WHO,1
34615,WHO,1
38992,WHO,0
52384,WHO,0
52438,WHO,1
53591,WHO,0
53830,WHO,0
53908,WHO,0
54009,WHO,0
54037,WHO,0
54152,WHO,0
54340,WHO,0
54594,WHO,0
54661,WHO,1
54995,WHO,0
55165,WHO,0
55431,WHO,0
55433,WHO,0
55951,WHO,0
56428,WHO,0
56613,WHO,0
56719,WHO,0
56762,WHO,0
56938,WHO,0
57108,WHO,0
57404,WHO,0
57744,WHO,1
57782,WHO,1
57789,WHO,0
61904,WHO,1
64601,WHO,0
64749,WHO,0
64760,WHO,1
64804,WHO,0
64917,WHO,0
64929,WHO,0
64955,WHO,0
65020,WHO,0
65076,WHO,0
65154,WHO,0
65169,WHO,0
65297,WHO,0
65416,WHO,0
65437,WHO,1
65518,WHO,0
78387,WHO,1
79516,WHO,0
88118,WHO,1
97236,WHO,0
97272,WHO,0
97872,WHO,0
101545,WHO,0
107228,WHO,0
107269,WHO,1
107507,WHO,1
115308,WHO,0
119547,WHO,0
126126,WHO,0
126380,WHO,0
135383,WHO,0
136606,WHO,0
136715,WHO,0
136830,WHO,0
136920,WHO,0
136927,WHO,0
137045,WHO,0
137125,WHO,0
137179,WHO,1
137481,WHO,0
137566,WHO,1
137592,WHO,1
137631,WHO,0
137725,WHO,1
137794,WHO,0
138164,WHO,1
139585,WHO,0
139730,WHO,0
139844,WHO,0
140593,WHO,0
140680,WHO,0
140816,WHO,0
147434,ALL,1
147778,ALL,0
148133,ALL,1
150135,WHO,0
150148,WHO,0
150344,WHO,0
150392,WHO,0
150865,WHO,0
151356,WHO,0
151581,WHO,0
151659,WHO,0
151741,WHO,0
151823,WHO,0
164626,WHO,1
166363,WHO,0
167138,WHO,0
167361,WHO,0
167865,WHO,0
168464,WHO,0
168676,WHO,0
168950,WHO,0
169660,WHO,1
169704,WHO,0
170174,WHO,0
171444,WHO,0
171504,WHO,1
171715,WHO,0
171776,WHO,0
171781,WHO,0
173452,WHO,0
177599,WHO,1
177991,WHO,0
177998,WHO,1
178015,WHO,1
178466,WHO,0
178591,WHO,1
178619,WHO,1
179639,WHO,1
179798,WHO,0
179808,WHO,0
179999,WHO,0
181151,WHO,0
181288,WHO,0
181302,WHO,0
181369,WHO,0
181427,WHO,0
181464,WHO,0
181591,WHO,0
181594,WHO,0
182288,WHO,0
375062,ALL,0
699932,WHO,0
705537,WHO,0
725673,WHO,0
729305,WHO,0
808370,WHO,0
808804,WHO,1
810198,WHO,0
810461,WHO,1
810533,WHO,1
812681,WHO,1
812708,WHO,1
892535,WHO,0
891,WHO,1
6966,ALL,0
13243,WHO,0
13396,WHO,0
14586,WHO,0
18173,WHO,0
18278,WHO,0
19734,WHO,0
34204,WHO,1
34212,WHO,0
52674,WHO,0
52679,WHO,0
53236,WHO,1
53335,WHO,1
53447,WHO,1
53531,WHO,0
53739,WHO,0
54026,WHO,0
54224,WHO,0
54382,WHO,0
54664,WHO,0
54671,WHO,0
54848,WHO,0
54880,WHO,0
54881,WHO,0
54887,WHO,0
54914,WHO,0
54968,WHO,0
54981,WHO,0
54985,WHO,0
55047,WHO,0
55417,WHO,0
55758,WHO,0
55914,WHO,0
56055,WHO,0
56971,WHO,0
57294,WHO,0
57350,WHO,0
57402,WHO,0
57463,WHO,0
57667,WHO,0
57740,WHO,1
58577,WHO,1
61690,WHO,1
64625,WHO,0
64719,WHO,0
64737,WHO,0
64786,WHO,0
64825,WHO,0
65027,WHO,1
65045,WHO,1
65275,WHO,0
65283,WHO,0
65302,WHO,0
65324,WHO,1
65555,WHO,0
65581,WHO,0
65615,WHO,0
78002,WHO,0
78041,WHO,0
78051,WHO,0
79521,WHO,0
88104,WHO,1
95578,WHO,0
96555,WHO,1
97119,WHO,0
97168,WHO,0
98071,WHO,0
98197,WHO,0
107248,WHO,1
107439,WHO,1
136271,WHO,0
136515,WHO,0
136644,WHO,0
136851,WHO,0
137000,WHO,0
137441,WHO,0
137797,WHO,1
139503,WHO,0
139504,WHO,0
139617,WHO,1
139651,WHO,0
139656,WHO,0
139695,WHO,0
140599,WHO,1
140800,WHO,0
141258,WHO,1
147495,ALL,1
147803,ALL,0
147929,ALL,1
147961,ALL,1
147965,ALL,0
148128,ALL,0
150149,WHO,0
150507,WHO,0
150628,WHO,0
150702,WHO,0
151538,WHO,0
151699,WHO,0
151946,WHO,0
154958,ALL,0
155491,WHO,0
155641,WHO,1
164472,WHO,0
165443,WHO,0
166941,WHO,1
167215,WHO,0
167293,WHO,1
167417,WHO,0
167920,WHO,0
168106,WHO,0
168649,WHO,0
168991,WHO,1
169119,WHO,0
169576,WHO,0
169826,WHO,0
169848,WHO,0
170061,WHO,0
170095,WHO,0
170137,WHO,0
170388,WHO,0
171327,WHO,0
171590,WHO,0
171652,WHO,0
171753,WHO,0
171832,WHO,0
177976,WHO,0
178048,WHO,0
178428,WHO,1
178461,WHO,0
179039,WHO,1
179576,WHO,0
179970,WHO,0
180538,WHO,0
180547,WHO,0
181127,WHO,0
181359,WHO,0
181384,WHO,0
374889,ALL,1
700026,WHO,0
705420,WHO,1
707390,WHO,0
740988,WHO,0
808743,WHO,0
808800,WHO,1
810067,WHO,0
810519,WHO,1
812578,WHO,1
888270,WHO,1
888295,WHO,1
883,WHO,1
905,WHO,0
6903,ALL,0
7040,ALL,1
12713,WHO,0
19206,WHO,0
34288,WHO,1
34586,WHO,1
45516,WHO,1
50052,WHO,0
52716,WHO,0
53614,WHO,0
53738,WHO,0
53760,WHO,0
54033,WHO,0
54046,WHO,0
54891,WHO,0
55101,WHO,0
55139,WHO,0
55326,WHO,0
55366,WHO,0
55502,WHO,0
55529,WHO,0
55629,WHO,0
56204,WHO,0
56354,WHO,0
56796,WHO,0
56856,WHO,0
57439,WHO,0
57519,WHO,0
57537,WHO,0
57548,WHO,0
61896,WHO,0
62046,WHO,0
64931,WHO,0
65060,WHO,1
65110,WHO,0
65537,WHO,0
78057,WHO,0
78358,WHO,1
107276,WHO,1
119636,WHO,1
122115,WHO,1
124785,WHO,0
124811,WHO,1
124832,WHO,0
135278,WHO,0
135417,WHO,0
136281,WHO,0
136333,WHO,0
136557,WHO,0
136748,WHO,0
137496,WHO,0
137565,WHO,0
137763,WHO,1
138124,WHO,0
139673,WHO,0
140505,WHO,0
146940,WHO,1
147599,ALL,0
147786,ALL,0
147885,ALL,0
148052,ALL,0
148173,ALL,1
148356,ALL,0
150832,WHO,0
150866,WHO,0
150895,WHO,0
151143,WHO,0
151194,WHO,0
151322,WHO,0
151569,WHO,0
151618,WHO,0
151636,WHO,0
151642,WHO,0
151661,WHO,0
151748,WHO,0
154929,ALL,1
154954,ALL,1
155021,ALL,0
155531,WHO,1
165417,WHO,0
165433,WHO,0
165510,WHO,1
165915,WHO,1
166571,WHO,1
167121,WHO,0
167275,WHO,0
167433,WHO,0
168652,WHO,0
168700,WHO,0
168925,WHO,1
169622,WHO,0
169829,WHO,0
169912,WHO,0
170293,WHO,0
170301,WHO,0
171271,WHO,0
171376,WHO,0
171434,WHO,0
171483,WHO,0
171532,WHO,0
171703,WHO,0
173381,WHO,0
173445,WHO,0
178045,WHO,0
178386,WHO,1
178500,WHO,0
179479,WHO,0
180371,WHO,1
180473,WHO,0
181132,WHO,0
181472,WHO,0
181621,WHO,0
699928,WHO,0
705366,WHO,0
705426,WHO,1
705473,WHO,0
725683,WHO,0
741006,WHO,0
810124,WHO,0
810339,WHO,0
810352,WHO,0
810480,WHO,1
811212,WHO,1
812524,WHO,0
812669,WHO,1
843030,WHO,0
843112,WHO,0
923,WHO,0
6954,ALL,0
12279,WHO,0
12895,WHO,0
13210,WHO,0
14280,WHO,0
14938,WHO,0
14977,WHO,0
16648,WHO,0
16691,WHO,1
16853,WHO,0
17619,WHO,0
17836,WHO,0
18776,WHO,1
19463,WHO,0
50053,WHO,1
50398,WHO,0
52335,WHO,0
52397,WHO,0
53299,WHO,0
53312,WHO,1
53415,WHO,1
53747,WHO,1
54676,WHO,0
54765,WHO,0
54923,WHO,0
55127,WHO,0
55442,WHO,0
56644,WHO,0
56666,WHO,0
57287,WHO,0
62379,WHO,0
64611,WHO,0
64742,WHO,1
64893,WHO,1
64909,WHO,0
65114,WHO,1
65264,WHO,0
65787,WHO,0
78175,WHO,0
79787,WHO,0
85425,WHO,0
88114,WHO,1
95535,WHO,1
96684,WHO,0
97143,WHO,0
97335,WHO,0
97343,WHO,0
97504,WHO,0
97762,WHO,1
107602,WHO,1
117675,WHO,1
136223,WHO,0
136370,WHO,0
136743,WHO,0
137009,WHO,0
137262,WHO,0
137506,WHO,0
137612,WHO,0
138173,WHO,1
139786,WHO,0
140507,WHO,0
140634,WHO,0
146838,WHO,0
147236,ALL,1
147344,ALL,1
147356,ALL,1
147845,ALL,0
147969,ALL,1
150204,WHO,0
150305,WHO,0
151127,WHO,0
151236,WHO,0
151669,WHO,0
155683,WHO,0
164438,WHO,1
165025,WHO,0
167317,WHO,1
169028,WHO,0
169613,WHO,0
169708,WHO,0
169760,WHO,0
170004,WHO,0
170015,WHO,0
170107,WHO,1
171292,WHO,0
171433,WHO,0
171512,WHO,0
173392,WHO,0
173420,WHO,0
173539,WHO,0
178505,WHO,0
179464,WHO,0
179501,WHO,0
179708,WHO,1
179761,WHO,1
179888,WHO,0
179917,WHO,0
179945,WHO,0
180575,WHO,0
181434,WHO,0
183132,WHO,0
375022,ALL,0
699921,WHO,0
700013,WHO,0
705533,WHO,0
739197,WHO,1
739221,WHO,0
808788,WHO,1
808806,WHO,0
810034,WHO,1
810153,WHO,0
810219,WHO,0
810306,WHO,0
810515,WHO,1
812511,WHO,1
933871,WHO,1
12743,WHO,1
13165,WHO,0
14742,WHO,0
16381,WHO,0
19617,WHO,0
34814,WHO,1
52366,WHO,0
52415,WHO,0
52731,WHO,0
52789,WHO,0
54113,WHO,0
54174,WHO,0
54402,WHO,0
54505,WHO,0
54624,WHO,0
54757,WHO,0
54807,WHO,1
54907,WHO,0
54982,WHO,0
55238,WHO,0
55298,WHO,0
55760,WHO,0
55820,WHO,0
55884,WHO,0
55978,WHO,0
56275,WHO,0
56340,WHO,0
56833,WHO,0
56874,WHO,0
57042,WHO,0
57334,WHO,0
65134,WHO,0
65167,WHO,0
65351,WHO,0
65552,WHO,0
65565,WHO,0
78085,WHO,0
79800,WHO,0
80006,WHO,0
85441,WHO,1
117572,WHO,1
117718,WHO,0
119781,WHO,0
123532,WHO,0
124850,WHO,0
135016,WHO,0
136566,WHO,0
136623,WHO,0
136738,WHO,0
137017,WHO,1
137938,WHO,1
139657,WHO,0
139693,WHO,0
140581,WHO,0
140651,WHO,0
140712,WHO,0
147351,ALL,1
147595,ALL,1
147878,ALL,0
148037,ALL,1
148213,ALL,1
148250,ALL,1
150334,WHO,0
150604,WHO,0
150711,WHO,0
150778,WHO,0
155585,WHO,0
164484,WHO,0
165388,WHO,1
165466,WHO,0
167788,WHO,0
168754,WHO,0
168993,WHO,0
169065,WHO,0
169468,WHO,0
169548,WHO,0
169751,WHO,0
170053,WHO,0
170089,WHO,0
171270,WHO,1
171752,WHO,0
171868,WHO,0
172371,WHO,0
174389,WHO,0
174852,ALL,0
178007,WHO,1
178125,WHO,0
178389,WHO,0
179596,WHO,1
179601,WHO,1
179757,WHO,0
181114,WHO,0
181518,WHO,0
182117,WHO,1
182291,WHO,1
182479,WHO,0
374977,ALL,0
374990,ALL,0
705466,WHO,0
705501,WHO,0
705524,WHO,0
705531,WHO,0
707399,WHO,0
729452,WHO,0
790055,WHO,0
808748,WHO,1
810055,WHO,0
810189,WHO,0
810435,WHO,1
810452,WHO,0
810504,WHO,1
810526,WHO,1
810548,WHO,1
811280,WHO,0
812635,WHO,1
820980,WHO,0
843031,WHO,0
843039,WHO,0
12183,WHO,0
13944,WHO,0
14273,WHO,0
15474,WHO,0
16888,WHO,0
17070,WHO,0
18446,WHO,0
18797,WHO,0
19341,WHO,0
34734,WHO,0
45483,WHO,1
50144,WHO,0
52379,WHO,0
52467,WHO,0
53404,WHO,0
53606,WHO,0
53608,WHO,1
54157,WHO,0
55200,WHO,0
55522,WHO,0
55673,WHO,0
55721,WHO,0
56201,WHO,0
56222,WHO,0
56288,WHO,0
56453,WHO,0
56716,WHO,0
56868,WHO,0
57077,WHO,0
57242,WHO,0
57525,WHO,0
57562,WHO,0
57785,WHO,1
58605,WHO,1
58612,WHO,1
64514,WHO,0
64694,WHO,0
64727,WHO,0
64769,WHO,0
64876,WHO,1
64898,WHO,0
65161,WHO,0
65521,WHO,0
78154,WHO,1
79473,WHO,0
79900,WHO,0
79936,WHO,0
97557,WHO,0
97907,WHO,0
98224,WHO,0
117598,WHO,0
117677,WHO,1
124823,WHO,0
135007,WHO,0
135627,WHO,0
135709,WHO,0
136871,WHO,0
137271,WHO,0
137384,WHO,0
137443,WHO,0
137554,WHO,0
137676,WHO,0
137783,WHO,0
139526,WHO,1
139624,WHO,0
139718,WHO,0
140610,WHO,0
140623,WHO,1
140784,WHO,0
147577,ALL,0
147800,ALL,0
147814,ALL,0
148408,ALL,0
150163,WHO,0
150397,WHO,0
150668,WHO,0
150942,WHO,0
151294,WHO,0
151305,WHO,0
151321,WHO,0
151515,WHO,0
151731,WHO,0
151827,WHO,0
155008,ALL,1
155665,WHO,1
164479,WHO,1
164904,WHO,0
165408,WHO,1
165426,WHO,0
165427,WHO,1
165444,WHO,1
165463,WHO,1
165753,WHO,0
166625,WHO,0
167028,WHO,0
169813,WHO,0
169834,WHO,0
170042,WHO,0
170106,WHO,0
171637,WHO,0
171683,WHO,0
173393,WHO,0
173436,WHO,0
174376,WHO,0
178074,WHO,0
178487,WHO,0
178583,WHO,0
179004,WHO,0
179493,WHO,0
179778,WHO,1
179883,WHO,0
181334,WHO,0
181353,WHO,0
181610,WHO,0
183316,WHO,0
373604,WHO,1
705358,WHO,0
705379,WHO,0
705493,WHO,0
810012,WHO,0
810037,WHO,0
810113,WHO,0
810175,WHO,0
810230,WHO,0
810320,WHO,0
812650,WHO,1
892541,WHO,0
12663,WHO,0
13480,WHO,0
13968,WHO,0
14249,WHO,0
14484,WHO,0
14762,WHO,0
15166,WHO,0
15250,WHO,1
16191,WHO,0
16640,WHO,0
16690,WHO,0
16898,WHO,0
18360,WHO,0
34286,WHO,1
45458,WHO,0
52439,WHO,0
52511,WHO,0
52519,WHO,0
52704,WHO,0
53345,WHO,0
53356,WHO,0
53358,WHO,0
53541,WHO,0
54027,WHO,1
54145,WHO,0
54889,WHO,0
54915,WHO,0
54934,WHO,0
55040,WHO,0
55048,WHO,0
55343,WHO,0
55595,WHO,0
56279,WHO,0
56522,WHO,0
56756,WHO,0
56758,WHO,1
56997,WHO,0
57200,WHO,0
57420,WHO,0
57660,WHO,0
61802,WHO,0
61926,WHO,0
62161,WHO,0
62203,WHO,1
64461,WHO,0
64759,WHO,1
64798,WHO,0
65008,WHO,0
65286,WHO,0
65361,WHO,0
65489,WHO,0
65553,WHO,0
65554,WHO,0
65593,WHO,1
76308,WHO,1
78289,WHO,0
79746,WHO,0
95500,WHO,1
96871,WHO,0
97084,WHO,0
98085,WHO,0
98115,WHO,0
98236,WHO,0
107230,WHO,1
107271,WHO,0
107394,WHO,1
115306,WHO,1
117599,WHO,1
119766,WHO,0
122089,WHO,1
124838,WHO,1
126357,WHO,0
126360,WHO,0
135298,WHO,0
135339,WHO,0
135508,WHO,1
135555,WHO,0
136560,WHO,0
136886,WHO,0
137650,WHO,0
137653,WHO,0
137761,WHO,1
137903,WHO,0
137945,WHO,0
138062,WHO,0
138200,WHO,0
139666,WHO,0
139690,WHO,0
139774,WHO,0
139861,WHO,0
140662,WHO,0
140668,WHO,1
140767,WHO,0
147714,ALL,0
147918,ALL,0
148229,ALL,1
150303,WHO,0
150645,WHO,0
150695,WHO,0
150699,WHO,0
150703,WHO,0
151109,WHO,0
151400,WHO,0
151533,WHO,0
151846,WHO,0
151931,WHO,0
155481,WHO,1
155562,WHO,0
164473,WHO,1
165798,WHO,0
165949,WHO,0
166062,WHO,1
166587,WHO,0
167086,WHO,1
167144,WHO,0
169054,WHO,0
169105,WHO,0
169651,WHO,0
169996,WHO,0
171298,WHO,0
171454,WHO,0
171494,WHO,1
171632,WHO,0
171671,WHO,0
172373,WHO,0
174390,WHO,0
174393,WHO,0
174912,ALL,0
178042,WHO,0
178351,WHO,0
178473,WHO,0
179452,WHO,0
179484,WHO,0
179504,WHO,1
179514,WHO,0
179705,WHO,1
179717,WHO,0
179830,WHO,1
179902,WHO,0
179984,WHO,0
180343,WHO,0
180419,WHO,0
180563,WHO,0
180577,WHO,0
181125,WHO,0
181237,WHO,0
181257,WHO,0
181538,WHO,0
182641,WHO,0
183049,WHO,0
374973,ALL,0
374976,ALL,0
699927,WHO,0
699938,WHO,0
699995,WHO,0
707420,WHO,0
740987,WHO,1
790216,WHO,1
810182,WHO,0
810188,WHO,0
810229,WHO,0
810377,WHO,0
810455,WHO,1
810522,WHO,0
812631,WHO,1
812706,WHO,1
820970,WHO,0
892548,WHO,0
911,WHO,1
12917,WHO,0
13218,WHO,0
13954,WHO,0
15282,WHO,1
18014,WHO,1
18201,WHO,0
18461,WHO,0
19248,WHO,0
34161,WHO,0
45460,WHO,1
52419,WHO,0
52551,WHO,0
52567,WHO,0
52772,WHO,0
52774,WHO,0
53292,WHO,1
53469,WHO,1
53624,WHO,1
53742,WHO,0
54048,WHO,0
54146,WHO,0
54611,WHO,0
54646,WHO,0
54958,WHO,0
54965,WHO,0
54992,WHO,0
55270,WHO,0
55666,WHO,0
55753,WHO,0
56227,WHO,0
56377,WHO,0
56383,WHO,0
56478,WHO,0
56963,WHO,0
57025,WHO,0
57163,WHO,0
60355,WHO,1
61953,WHO,1
61975,WHO,1
61997,WHO,1
64662,WHO,0
64729,WHO,0
64771,WHO,1
65041,WHO,0
65123,WHO,0
65148,WHO,0
65331,WHO,0
65392,WHO,0
65396,WHO,1
65466,WHO,0
78350,WHO,0
96506,WHO,0
96887,WHO,0
97542,WHO,0
98072,WHO,0
107243,WHO,0
107315,WHO,0
107325,WHO,0
107480,WHO,1
135102,WHO,0
135255,WHO,0
135363,WHO,0
135590,WHO,0
136553,WHO,0
136731,WHO,0
136822,WHO,0
137011,WHO,0
137383,WHO,0
137420,WHO,0
137603,WHO,1
137738,WHO,1
137994,WHO,0
139560,WHO,0
139679,WHO,0
139767,WHO,0
139777,WHO,0
139789,WHO,0
139830,WHO,0
140689,WHO,0
140707,WHO,1
147462,ALL,0
147464,ALL,1
147612,ALL,1
147894,ALL,1
148130,ALL,0
148179,ALL,1
150363,WHO,0
150658,WHO,0
150878,WHO,0
150899,WHO,0
151243,WHO,0
151341,WHO,0
151393,WHO,0
151506,WHO,0
151535,WHO,0
155034,ALL,1
155489,WHO,1
155570,WHO,0
155586,WHO,1
164430,WHO,0
165932,WHO,1
166340,WHO,0
166597,WHO,1
167341,WHO,0
169789,WHO,0
170030,WHO,0
170197,WHO,0
171526,WHO,0
171567,WHO,0
171693,WHO,0
171966,WHO,0
172378,WHO,0
173626,WHO,0
174911,ALL,0
177970,WHO,0
178031,WHO,1
181440,WHO,0
181474,WHO,0
373481,WHO,0
373487,WHO,1
374940,ALL,0
374944,ALL,0
375055,ALL,1
536354,WHO,1
698647,WHO,1
705406,WHO,0
705502,WHO,0
725682,WHO,0
729419,WHO,0
739248,WHO,1
808404,WHO,0
810394,WHO,0
812556,WHO,1
812581,WHO,1
7034,ALL,1
8601,ALL,1
9289,WHO,0
14917,WHO,1
15305,WHO,0
17096,WHO,1
17470,WHO,0
17607,WHO,1
17889,WHO,1
17979,WHO,0
18253,WHO,0
18834,WHO,0
18968,WHO,0
34185,WHO,1
34854,WHO,1
45512,WHO,1
50021,WHO,1
52310,WHO,0
52321,WHO,0
52354,WHO,0
52457,WHO,0
52601,WHO,0
52681,WHO,0
52698,WHO,0
53322,WHO,1
53580,WHO,0
53588,WHO,0
53673,WHO,1
53779,WHO,1
54047,WHO,0
54312,WHO,0
54836,WHO,0
54854,WHO,0
54893,WHO,0
55261,WHO,0
55309,WHO,0
55661,WHO,0
56071,WHO,0
56092,WHO,0
56142,WHO,0
56167,WHO,0
56418,WHO,0
56619,WHO,0
56964,WHO,0
56968,WHO,0
57088,WHO,0
57417,WHO,0
57600,WHO,1
57761,WHO,1
57773,WHO,1
60360,WHO,1
62060,WHO,0
64746,WHO,0
64883,WHO,0
64885,WHO,0
64977,WHO,0
65126,WHO,0
65367,WHO,0
65394,WHO,0
65497,WHO,0
65742,WHO,0
96771,WHO,1
96914,WHO,0
97211,WHO,0
97336,WHO,0
97486,WHO,0
97639,WHO,0
107259,WHO,0
107266,WHO,1
128657,WHO,0
135451,WHO,0
135497,WHO,0
135621,WHO,0
136383,WHO,0
136410,WHO,0
136552,WHO,0
136842,WHO,0
137344,WHO,0
137897,WHO,0
137989,WHO,1
139520,WHO,0
139527,WHO,0
140493,WHO,0
141249,WHO,0
147215,ALL,0
147509,ALL,1
147602,ALL,1
147604,ALL,1
147719,ALL,0
148098,ALL,1
148124,ALL,1
148305,ALL,1
148385,ALL,1
150389,WHO,0
150487,WHO,0
150721,WHO,0
150781,WHO,0
150863,WHO,0
151280,WHO,0
151290,WHO,0
151635,WHO,0
151813,WHO,0
155563,WHO,1
155583,WHO,1
155627,WHO,1
164491,WHO,1
167416,WHO,0
167454,WHO,0
167463,WHO,0
168450,WHO,0
168634,WHO,0
169055,WHO,0
169535,WHO,0
169935,WHO,0
169977,WHO,0
170298,WHO,0
170439,WHO,0
171341,WHO,0
171370,WHO,0
171388,WHO,0
171440,WHO,0
171639,WHO,0
171640,WHO,0
172282,WHO,0
173413,WHO,0
177929,WHO,0
178001,WHO,1
178398,WHO,1
178561,WHO,0
179476,WHO,0
179485,WHO,0
179486,WHO,0
179532,WHO,0
179784,WHO,0
179986,WHO,1
180478,WHO,0
181159,WHO,0
181252,WHO,0
181416,WHO,0
181469,WHO,0
181485,WHO,0
181536,WHO,0
374661,ALL,0
700037,WHO,0
708248,WHO,0
725692,WHO,0
739182,WHO,1
810098,WHO,0
810265,WHO,1
810437,WHO,1
810528,WHO,1
918,WHO,0
7015,ALL,1
7017,ALL,1
12647,WHO,0
16966,WHO,0
17640,WHO,0
18279,WHO,0
34378,WHO,0
45567,WHO,0
50370,WHO,0
52345,WHO,1
52528,WHO,0
52683,WHO,0
53249,WHO,0
53271,WHO,0
53473,WHO,0
53482,WHO,1
53977,WHO,0
54143,WHO,0
54275,WHO,0
54468,WHO,1
55147,WHO,0
55435,WHO,0
55634,WHO,0
55690,WHO,0
55726,WHO,0
55905,WHO,0
55955,WHO,0
56042,WHO,0
56079,WHO,0
56430,WHO,0
57068,WHO,0
57133,WHO,0
57451,WHO,0
57493,WHO,0
61770,WHO,0
61789,WHO,0
64683,WHO,0
64699,WHO,0
