Drug,Model,Num_Loci,Binned_MAE,Binned_MSE,MAE,MSE,Within_doubling,Spearman,Spearman_pval,Sensitivity,Specificity,Precision,Accuracy,Balanced_Acc,F1,CV,Addl_Data,Binned_MAE_exp,Binned_MSE_exp,Without_doubling
Ethionamide,LinReg,4,0.4026479267525938,0.6163469028399344,0.7461352918510614,1.0967254843006644,0.883893280632411,0.6608599235540105,2.5035878848492038e-254,0.5519287833827893,0.972139893301719,0.7982832618025751,0.9021739130434784,0.7620343383422541,0.6526315789473685,2,+ Lineage,1.321931963378057,1.5329885302299275,0.11610671936758898
Ethionamide,LinReg,4,0.3976343957462995,0.6063137228763084,0.7403574368179405,1.0842060678705354,0.892292490118577,0.6687084236763468,1.5235092225903973e-262,0.5875370919881305,0.967397747480735,0.782608695652174,0.9041501976284584,0.7774674197344328,0.6711864406779662,3,+ Lineage,1.3173460708064344,1.522364392312742,0.10770750988142297
Ethionamide,LinReg,4,0.430669345760427,0.6437985548366385,0.7789364045803102,1.1421634893408912,0.8685770750988142,0.6519418634961897,2.7362705587961986e-245,0.5074183976261127,0.96443390634262,0.7402597402597403,0.8883399209486166,0.7359261519843664,0.602112676056338,4,+ Lineage,1.3478587778118625,1.5624375801611472,0.1314229249011858
Isoniazid,CNN,4,0.4381605518948804,1.5535574540285242,1.0246967965684597,2.489565348117917,0.884009942004971,0.8297876345420353,0.0,0.9380196523053664,0.9697525206232814,0.9740973312401884,0.9523612261806133,0.953886086464324,0.955718136311128,0,– Lineage,1.3548757479247382,2.9354007012753542,0.11599005799502904
Isoniazid,CNN,4,0.4494296192221218,1.674813334839642,1.034505374611778,2.5892874821838583,0.8823529411764706,0.8243512595967987,0.0,0.9365079365079364,0.9642529789184234,0.9694835680751174,0.9490472245236122,0.95038045771318,0.9527104959630912,1,– Lineage,1.3655002887927947,3.1927804162419315,0.11764705882352944
Isoniazid,CNN,4,0.5036828217657738,1.9951173949940928,1.0815898389395886,2.9061537146632723,0.8823529411764706,0.8128677357775931,0.0,0.9251700680272108,0.9715857011915674,0.9752988047808764,0.9461474730737366,0.9483778846093892,0.9495733126454616,2,– Lineage,1.4178282901626325,3.98648542644243,0.11764705882352944
Isoniazid,CNN,4,0.4311194026454333,1.4167292077787237,1.01614109555138,2.3251505210830383,0.8889809444904723,0.8212989543134787,0.0,0.9486016628873772,0.9651695692025664,0.9706109822119104,0.956089478044739,0.9568856160449718,0.959480122324159,3,– Lineage,1.3482793155788981,2.6697954419858445,0.11101905550952773
Isoniazid,CNN,4,0.5623065668697237,1.9535313906126044,1.1332375010877118,3.1091253205076645,0.8666114333057167,0.8063833300829315,0.0,0.924414210128496,0.9706691109074244,0.9745019920318724,0.9453189726594864,0.94754166051796,0.948797517455392,4,– Lineage,1.4766281498653056,3.8732144733358753,0.13338856669428334
Isoniazid,CNN,4,0.4387484433712368,1.486900538775666,0.9956932511420548,2.340817945545889,0.8869096934548467,0.8329394814575373,0.0,0.9312169312169312,0.9715857011915674,0.9754552652414884,0.9494614747307374,0.9514013162042492,0.9528228924980664,0,+ Lineage,1.3554279659557564,2.8028616586658837,0.11309030654515329
Isoniazid,CNN,4,0.43498057437792,1.5737860924942155,1.0090247987065886,2.4801702187313275,0.8819386909693455,0.826442436393993,0.0,0.9417989417989416,0.9633363886342804,0.968895800933126,0.9515327257663628,0.9525676652166112,0.9551552318896128,1,+ Lineage,1.3518926299211764,2.9768491020260077,0.11806130903065448
Isoniazid,CNN,4,0.4967530006979755,1.8782678578400367,1.055354939353003,2.745689708960852,0.8699254349627175,0.8116334749189067,0.0,0.9251700680272108,0.9697525206232814,0.973747016706444,0.9453189726594864,0.9474612943252462,0.9488372093023256,2,+ Lineage,1.411034243971452,3.676334036771437,0.13007456503728254
Isoniazid,CNN,4,0.4730178587970152,1.8069251998116456,1.0513341432786136,2.7018023495497667,0.876139188069594,0.8234582875606024,0.0,0.925925925925926,0.9715857011915674,0.9753184713375797,0.9465617232808616,0.9487558135587466,0.9499806126405584,3,+ Lineage,1.3880099007712279,3.4989576425751605,0.12386081193040599
Isoniazid,CNN,4,0.5242141292178201,2.0716184085807567,1.1405024482493245,3.1913465923828137,0.8707539353769677,0.8026521312118583,0.0,0.9229024943310656,0.9761686526122824,0.9791499599037692,0.9469759734879868,0.949535573471674,0.9501945525291828,4,+ Lineage,1.4381499716316628,4.203579646615433,0.12924606462303234
Isoniazid,LinReg,4,0.4945965694269945,1.4109439385766132,0.995502120913774,2.7579842561755843,0.8686826843413422,0.8154045180528395,0.0,0.9501133786848072,0.9679193400549956,0.9729102167182664,0.9581607290803644,0.9590163593699014,0.961376673040153,0,– Lineage,1.408926712343283,2.6591108844510374,0.13131731565865778
Isoniazid,LinReg,4,0.515140512534448,1.52485403871045,1.0095321275948803,2.7934578746833667,0.8579121789560895,0.8150291588284428,0.0,0.944822373393802,0.9651695692025664,0.970496894409938,0.9540182270091137,0.954995971298184,0.9574875526618154,1,– Lineage,1.429133324642301,2.8775760132848105,0.1420878210439105
Isoniazid,LinReg,4,0.5422088489664849,1.4916298220095778,1.003159454205043,2.5381161114078434,0.8579121789560895,0.8158936976615134,0.0,0.944822373393802,0.9670027497708524,0.9720062208398134,0.9548467274233636,0.9559125615823272,0.9582215408202376,2,– Lineage,1.4562003377762573,2.8120647656518556,0.1420878210439105
Isoniazid,LinReg,4,0.5424924513709953,1.4980662671000158,1.0120511548956002,2.746231047449436,0.8541839270919636,0.8158306642069806,0.0,0.9380196523053664,0.9697525206232814,0.9740973312401884,0.9523612261806133,0.953886086464324,0.955718136311128,3,– Lineage,1.4564866231656284,2.8246385494986033,0.14581607290803644
Isoniazid,LinReg,4,0.5288595762686142,1.6714585198439484,1.014072393175948,2.909697806651827,0.8574979287489644,0.814856809080937,0.0,0.9387755102040816,0.9624197983501376,0.9680436477007016,0.9494614747307374,0.9505976542771096,0.953184957789716,4,– Lineage,1.442788247223381,3.18536461236856,0.14250207125103564
Isoniazid,LinReg,4,0.4936062646149661,1.4007307263793014,1.0022262647259137,2.755522986451616,0.8674399337199669,0.8199730461629375,0.0,0.9486016628873772,0.9651695692025664,0.9706109822119104,0.956089478044739,0.9568856160449718,0.959480122324159,0,+ Lineage,1.4079599188778447,2.640352824080491,0.13256006628003314
Isoniazid,LinReg,4,0.5155515632288437,1.5129225535701418,1.0158000124514732,2.7835040098793997,0.8632974316487159,0.8204369932907022,0.0,0.9425547996976568,0.9633363886342804,0.9689199689199688,0.951946975973488,0.9529455941659688,0.9555555555555556,1,+ Lineage,1.4295405693641339,2.8538758062061484,0.13670256835128414
Isoniazid,LinReg,4,0.5420488298951598,1.4869809432948782,1.0096151362664627,2.533964461501131,0.8612261806130903,0.8224824082774692,0.0,0.9410430839002268,0.9651695692025664,0.970381917381138,0.951946975973488,0.9531063265513966,0.955487336914812,2,+ Lineage,1.4560388296981917,2.8030178725695776,0.1387738193869097
Isoniazid,LinReg,4,0.5438025347869775,1.492925525605919,1.0201652478638736,2.7301173722384,0.8541839270919636,0.8199210250519154,0.0,0.9372637944066516,0.9679193400549956,0.9725490196078432,0.9511184755592378,0.9525915672308236,0.9545804464973056,3,+ Lineage,1.4578098311491186,2.81459145285914,0.14581607290803644
Isoniazid,LinReg,4,0.5316958490716945,1.6794865769927632,1.0182962484720242,2.925384622027231,0.8570836785418393,0.8162415657079231,0.0,0.9357520786092216,0.9615032080659944,0.9671875,0.9473902236951118,0.948627643337608,0.9512101421436804,4,+ Lineage,1.4456274932656672,3.2031393815897005,0.1429163214581607
Levofloxacin,CNN,1,0.1892087017988405,0.3628678488654354,0.6979024080612849,0.8436908818573109,0.9134615384615384,0.5867857055247913,5.506881035147149e-145,0.9112627986348124,0.9826361483820047,0.9238754325259516,0.9692307692307692,0.9469494735084084,0.9175257731958762,0,– Lineage,1.1401381943679714,1.2859796820568772,0.08653846153846156
Levofloxacin,CNN,1,0.1913194513034411,0.3591729142262361,0.6963543882801679,0.8382602332430236,0.9275641025641026,0.5752374910179204,4.0143512533224676e-138,0.9146757679180888,0.9810576164167324,0.9178082191780822,0.9685897435897436,0.9478666921674106,0.9162393162393162,1,– Lineage,1.1418075058858743,1.2826903304098682,0.0724358974358974
Levofloxacin,CNN,1,0.1891966821658116,0.3635693476411868,0.7028170644740721,0.8481541868514594,0.910897435897436,0.5799098489087637,7.245234562812206e-141,0.9112627986348124,0.978689818468824,0.9081632653061223,0.966025641025641,0.944976308551818,0.909710391822828,2,– Lineage,1.140128695488982,1.2866051313065061,0.08910256410256401
Levofloxacin,CNN,1,0.1888560465181248,0.3612785934970206,0.6996802685190497,0.8483130373404023,0.926923076923077,0.5907596756150163,2.0644774083175572e-147,0.9112627986348124,0.9834254143646408,0.9270833333333334,0.9698717948717948,0.9473441064997266,0.919104991394148,3,– Lineage,1.1398595307519641,1.2845638424070918,0.07307692307692304
Levofloxacin,CNN,1,0.1907405109206885,0.3623707441474793,0.6997240657953046,0.8491630205635888,0.9115384615384616,0.5682919696153023,3.991280080119732e-134,0.9112627986348124,0.9826361483820047,0.9238754325259516,0.9692307692307692,0.9469494735084084,0.9175257731958762,4,– Lineage,1.1413494008538783,1.2855366525692287,0.08846153846153837
Levofloxacin,CNN,1,0.1885870240762497,0.3669243058173199,0.6984345913123944,0.848159195132581,0.925,0.5831120901263118,8.993285724897275e-143,0.9215017064846416,0.9834254143646408,0.9278350515463918,0.9717948717948718,0.9524635604246412,0.9246575342465754,0,"– Lineage
 AF = 25%",1.1396469985141675,1.2896005871369123,0.07499999999999996
Levofloxacin,CNN,1,0.1900253704082843,0.3577700662071134,0.6949992171888005,0.83552306083354,0.9243589743589744,0.5890496022260421,2.3064053406730147e-146,0.9215017064846416,0.9818468823993686,0.9215017064846416,0.9705128205128204,0.9516742944420052,0.9215017064846416,1,"– Lineage
 AF = 25%",1.1407837768618312,1.2814436740051944,0.0756410256410256
Levofloxacin,CNN,1,0.1875786177947785,0.3552699089396667,0.696033626849025,0.8336615294312291,0.9256410256410256,0.5787915271925731,3.3171302715753365e-140,0.924914675767918,0.9818468823993686,0.9217687074829932,0.971153846153846,0.9533807790836432,0.9233390119250426,2,"– Lineage
 AF = 25%",1.138850693256981,1.2792248847520877,0.07435897435897443
Levofloxacin,CNN,1,0.1883619266767582,0.3553481662926468,0.6977881107096031,0.8387362581918264,0.925,0.5860301116163708,1.5790534123135135e-144,0.924914675767918,0.9834254143646408,0.928082191780822,0.9724358974358974,0.9541700450662796,0.9264957264957264,3,"– Lineage
 AF = 25%",1.1394691982468037,1.2792942767342472,0.07499999999999996
Levofloxacin,CNN,1,0.1874946357577324,0.3611642727452981,0.6959939893036257,0.8433428327152643,0.9256410256410256,0.5770368110254679,3.5671122191971766e-139,0.9215017064846416,0.9818468823993686,0.9215017064846416,0.9705128205128204,0.9516742944420052,0.9215017064846416,4,"– Lineage
 AF = 25%",1.138784400509953,1.2844620561794264,0.07435897435897443
Levofloxacin,CNN,1,0.1864317926019479,0.3453563939961608,0.6847949553830447,0.8157335179518637,0.9224358974358976,0.6415962791093003,1.1132857248517924e-181,0.9180887372013652,0.9834254143646408,0.9275862068965516,0.971153846153846,0.9507570757830032,0.9228130360205832,0,+ Lineage,1.1379457593245594,1.2704647911324358,0.0775641025641024
Levofloxacin,CNN,1,0.183677293334806,0.3311667129262553,0.6810212587060936,0.8017925941112891,0.9282051282051282,0.6472910890944431,6.246032794192454e-186,0.9180887372013652,0.9802683504340964,0.9149659863945578,0.9685897435897436,0.9491785438177308,0.9165247018739352,1,+ Lineage,1.135775182526288,1.2580303371388073,0.07179487179487176
Levofloxacin,CNN,1,0.1850710824098583,0.3342626090686034,0.680942536885861,0.8090522862574633,0.9275641025641026,0.6592251402669926,3.84286328401288e-195,0.9010238907849828,0.978689818468824,0.9072164948453608,0.964102564102564,0.9398568546269036,0.9041095890410958,2,+ Lineage,1.1368729862384077,1.26073285778429,0.0724358974358974
Levofloxacin,CNN,1,0.1833517893375162,0.3233243110292052,0.6765587583669456,0.7920921695090599,0.9301282051282052,0.6488103327366245,4.4265944482168313e-187,0.9146757679180888,0.97947908445146,0.91156462585034,0.9673076923076924,0.9470774261847744,0.9131175468483816,3,+ Lineage,1.1355189553622604,1.2512103146693994,0.06987179487179485
Levofloxacin,CNN,1,0.1848092780809135,0.3557165469766931,0.6959292118640318,0.8406697233244919,0.9185897435897435,0.6264310847966157,8.662971607327087e-171,0.9146757679180888,0.9802683504340964,0.9146757679180888,0.967948717948718,0.9474720591760926,0.9146757679180886,4,+ Lineage,1.1366666978292799,1.2796209760433168,0.08141025641025645
Levofloxacin,CNN,1,0.1830248607599632,0.3274863179503483,0.6803106057411556,0.7966595633592396,0.9243589743589744,0.6475653852258103,3.87744203447688e-186,0.9215017064846416,0.9834254143646408,0.9278350515463918,0.9717948717948718,0.9524635604246412,0.9246575342465754,0,"+ Lineage
 AF = 25%",1.1352616649946046,1.2548251221315485,0.0756410256410256
Levofloxacin,CNN,1,0.1803026598892582,0.3285664739515995,0.6789290350384771,0.8026240304741018,0.928846153846154,0.6508771655596822,1.1791489536794416e-188,0.9215017064846416,0.9826361483820047,0.9246575342465754,0.971153846153846,0.9520689274333232,0.9230769230769232,1,"+ Lineage
 AF = 25%",1.133121575500544,1.2557649703848437,0.07115384615384601
Levofloxacin,CNN,1,0.1840279549971654,0.3205397424001757,0.682752257217922,0.7923697422323764,0.9192307692307692,0.6486151438409935,6.224844878047007e-187,0.9283276450511946,0.9779005524861878,0.9066666666666666,0.9685897435897436,0.9531140987686912,0.9173693086003372,2,"+ Lineage
 AF = 25%",1.1360512777566225,1.248797662851767,0.08076923076923082
Levofloxacin,CNN,1,0.1842144716473776,0.3284335146095268,0.6779050193531745,0.798325309792778,0.9301282051282052,0.6606320345352091,2.956949511201382e-196,0.9283276450511946,0.9818468823993686,0.9220338983050848,0.9717948717948718,0.9550872637252816,0.9251700680272108,3,"+ Lineage
 AF = 25%",1.1361981599253972,1.2556492439243283,0.06987179487179485
Levofloxacin,CNN,1,0.1825335411261817,0.3449652521245743,0.6857457454256173,0.8194046711645986,0.9307692307692308,0.6362447741801773,9.115012607313367e-178,0.9180887372013652,0.9826361483820047,0.9243986254295532,0.9705128205128204,0.950362442791685,0.9212328767123288,4,"+ Lineage
 AF = 25%",1.1348751097190979,1.2701203908230343,0.0692307692307692
Levofloxacin,LinReg,1,0.2455738015225545,0.3669772182981334,0.66228651333536,0.8273101204939313,0.907051282051282,0.6019320957313975,2.0414377474765832e-154,0.89419795221843,0.9834254143646408,0.9257950530035336,0.9666666666666668,0.9388116832915354,0.9097222222222224,0,– Lineage,1.1855642103410495,1.2896478855719393,0.09294871794871795
Levofloxacin,LinReg,1,0.2391646592322287,0.3710155772399054,0.6590932654916356,0.8329332059096957,0.9115384615384616,0.6084575922280998,1.226492546749409e-158,0.8976109215017065,0.9826361483820047,0.9228070175438596,0.9666666666666668,0.9401235349418556,0.9100346020761246,1,– Lineage,1.1803090479589604,1.2932628955853276,0.08846153846153837
Levofloxacin,LinReg,1,0.2416205254446964,0.3929609733635386,0.6621208927598947,0.8594202744842315,0.9102564102564102,0.6100055774871732,1.182508557341341e-159,0.9010238907849828,0.97947908445146,0.9103448275862068,0.9647435897435898,0.9402514876182216,0.9056603773584904,2,– Lineage,1.1823199716872477,1.3130856043984307,0.08974358974358976
Levofloxacin,LinReg,1,0.2717204692758703,0.3822735496407702,0.6527353207537794,0.8448211466034972,0.921153846153846,0.603680633945777,1.5431632116825145e-155,0.9044368600682594,0.9818468823993686,0.9201388888888888,0.9673076923076924,0.943141871233814,0.9122203098106714,3,– Lineage,1.2072466576213077,1.303394262732574,0.07884615384615401
Levofloxacin,LinReg,1,0.2422559724658767,0.3799247240753306,0.6613018892363254,0.846849394920388,0.9192307692307692,0.6004490312471267,1.8019888922779456e-153,0.9044368600682594,0.9826361483820047,0.9233449477351916,0.967948717948718,0.943536504225132,0.9137931034482758,4,– Lineage,1.1828408490491487,1.3012739567155145,0.08076923076923082
Levofloxacin,LinReg,1,0.2448417118773922,0.3673554381983226,0.6612645313672728,0.8268814629465352,0.908974358974359,0.602627117400586,7.327860244633933e-155,0.9215017064846416,0.9834254143646408,0.9278350515463918,0.9717948717948718,0.9524635604246412,0.9246575342465754,0,"– Lineage
 AF = 25%",1.1849627532911438,1.289986026636946,0.09102564102564104
Levofloxacin,LinReg,1,0.2392711133712605,0.3666690436207945,0.6590902173881752,0.8284319274323902,0.9096153846153846,0.6094433147905176,2.769730732189226e-159,0.9146757679180888,0.9826361483820047,0.9241379310344828,0.9698717948717948,0.9486559581500468,0.9193825042881646,1,"– Lineage
 AF = 25%",1.1803961442722872,1.2893724327808396,0.0903846153846154
Levofloxacin,LinReg,1,0.2391015011377649,0.3738143366679527,0.6597414185401576,0.8371290728925228,0.9115384615384616,0.6152701364841872,3.7626383421524875e-163,0.9146757679180888,0.97947908445146,0.91156462585034,0.9673076923076924,0.9470774261847744,0.9131175468483816,2,"– Lineage
 AF = 25%",1.1802573776914922,1.2957741989099771,0.08846153846153837
Levofloxacin,LinReg,1,0.2724700851592925,0.3818245609326422,0.6539988418018478,0.8454065137472256,0.9217948717948716,0.6070543480490602,1.0108823379885924e-157,0.9215017064846416,0.9818468823993686,0.9215017064846416,0.9705128205128204,0.9516742944420052,0.9215017064846416,3,"– Lineage
 AF = 25%",1.2078740988987184,1.3029886896654768,0.07820512820512837
Levofloxacin,LinReg,1,0.2430750298625675,0.3837149134013314,0.6629644047582917,0.852503712168062,0.9198717948717948,0.6013503785792853,4.8030271588155874e-154,0.9215017064846416,0.9826361483820047,0.9246575342465754,0.971153846153846,0.9520689274333232,0.9230769230769232,4,"– Lineage
 AF = 25%",1.1835125707799041,1.3046971049696392,0.08012820512820518
Levofloxacin,LinReg,1,0.2415100921365042,0.3325692409207904,0.6227237329822304,0.768552699851395,0.932051282051282,0.6430082655945527,1.002414236316754e-182,0.8976109215017065,0.9834254143646408,0.926056338028169,0.9673076923076924,0.9405181679331738,0.9116117850953206,0,+ Lineage,1.1822294726524574,1.2592539364740176,0.06794871794871804
Levofloxacin,LinReg,1,0.2689467747536959,0.3770391788996619,0.6434928210013102,0.8315449942156532,0.916025641025641,0.6408503774122957,3.95107858728468e-181,0.8737201365187713,0.9834254143646408,0.924187725631769,0.9628205128205128,0.928572775441706,0.8982456140350878,1,+ Lineage,1.2049278608562546,1.2986738700046263,0.08397435897435901
Levofloxacin,LinReg,1,0.2435806002407852,0.3336255418160759,0.6160904544843319,0.7678038649822236,0.9294871794871796,0.6561037698135136,1.0824331005016648e-192,0.8873720136518771,0.9826361483820047,0.9219858156028368,0.9647435897435898,0.9350040810169408,0.9043478260869564,2,+ Lineage,1.1839273873103724,1.2601762645414987,0.07051282051282037
Levofloxacin,LinReg,1,0.2451192807098436,0.3419334011854794,0.6138416445556023,0.7805002700622006,0.9102564102564102,0.6595463580773715,2.1423180737423483e-195,0.9078498293515358,0.9810576164167324,0.9172413793103448,0.9673076923076924,0.944453722884134,0.9125214408233274,3,+ Lineage,1.18519075738141,1.267454011482587,0.08974358974358976
Levofloxacin,LinReg,1,0.2390856687268508,0.3585935297082333,0.6130576785774309,0.7987515029500905,0.935897435897436,0.648040576648999,1.6956201341388793e-186,0.9044368600682594,0.9810576164167324,0.916955017301038,0.9666666666666668,0.942747238242496,0.9106529209621992,4,+ Lineage,1.1802444253926867,1.2821753070061046,0.06410256410256399
Levofloxacin,LinReg,1,0.2404655654184754,0.3317887424746772,0.6215461619784419,0.7668148246151243,0.9326923076923076,0.643720115002097,2.963691691237901e-183,0.9146757679180888,0.9834254143646408,0.9273356401384084,0.9705128205128204,0.9490505911413648,0.9209621993127148,0,"+ Lineage
 AF = 25%",1.1813738355883305,1.258572863966766,0.0673076923076924
Levofloxacin,LinReg,1,0.2682833386421165,0.3749014988263722,0.6430390280540539,0.8288410029042863,0.9166666666666666,0.6408519058688413,3.9408507091117625e-181,0.8805460750853242,0.9834254143646408,0.9247311827956988,0.964102564102564,0.9319857447249826,0.9020979020979022,1,"+ Lineage
 AF = 25%",1.2043738914750903,1.2967510149015578,0.08333333333333337
Levofloxacin,LinReg,1,0.2407749801160005,0.326473633490673,0.6136291510403216,0.7577044661710148,0.9307692307692308,0.6562234367001015,8.730152771374363e-193,0.9112627986348124,0.9826361483820047,0.9238754325259516,0.9692307692307692,0.9469494735084084,0.9175257731958762,2,"+ Lineage
 AF = 25%",1.1816272319184729,1.253944620031496,0.0692307692307692
Levofloxacin,LinReg,1,0.2452531714746187,0.3408535308819773,0.6143624599901673,0.7798546072103908,0.9115384615384616,0.6626892959099441,6.780089091680282e-198,0.924914675767918,0.9810576164167324,0.91864406779661,0.9705128205128204,0.9529861460923252,0.9217687074829932,3,"+ Lineage
 AF = 25%",1.1853007553062322,1.2665056656436224,0.08846153846153837
Levofloxacin,LinReg,1,0.2390584339351328,0.3611661196251028,0.6135365181771637,0.8020829611532448,0.9371794871794872,0.6498964533726135,6.610050854936093e-188,0.924914675767918,0.9810576164167324,0.91864406779661,0.9705128205128204,0.9529861460923252,0.9217687074829932,4,"+ Lineage
 AF = 25%",1.1802221452802633,1.2844637004968205,0.06282051282051282
Moxifloxacin,CNN,1,0.5344232430674931,1.0285234525607814,1.010520558680429,1.905528537249545,0.8010610079575596,0.537364683109223,1.6083782412667324e-141,0.830945558739255,0.966796875,0.8504398826979472,0.9416445623342176,0.8988712168696276,0.8405797101449276,0,– Lineage,1.4483630159382435,2.0399353808128318,0.19893899204244037
Moxifloxacin,CNN,1,0.5954103392919956,1.0673330018385234,1.030124449366184,2.015150954493983,0.7994694960212202,0.5276161555524637,1.3795267161248747e-135,0.8424068767908309,0.9615885416666666,0.8328611898016998,0.9395225464190982,0.9019977092287488,0.8376068376068376,1,– Lineage,1.510902263621241,2.095555893094812,0.2005305039787798
Moxifloxacin,CNN,1,0.5608890409824072,0.987611795690789,0.9586703273278648,1.8569880015796865,0.8212201591511936,0.537711199267424,9.814916969059928e-142,0.8452722063037249,0.9615885416666666,0.8333333333333334,0.940053050397878,0.9034303739851958,0.8392603129445234,2,– Lineage,1.4751779954078332,1.9828998256003687,0.17877984084880638
Moxifloxacin,CNN,1,0.5254964576880101,0.9902788847066012,0.9807244139073276,1.8385895302950288,0.8201591511936339,0.5472139540185053,1.0250172663986673e-147,0.8653295128939829,0.9609375,0.8342541436464088,0.943236074270557,0.9131335064469914,0.849507735583685,3,– Lineage,1.4394288285186447,1.9865689737287173,0.17984084880636608
Moxifloxacin,CNN,1,0.5926821123016184,1.0910726635677852,1.043709704098381,2.0315167025646144,0.8053050397877984,0.5119069148740559,2.0077388844662663e-126,0.8022922636103151,0.962890625,0.8308605341246291,0.93315649867374,0.8825914443051576,0.8163265306122448,4,– Lineage,1.5080477523668663,2.130323701133906,0.19469496021220156
Moxifloxacin,CNN,1,0.541386084085654,0.9674613503580384,0.9844063457445748,1.8226543501927788,0.8228116710875332,0.537424057372792,1.477923299764801e-141,0.839541547277937,0.9602864583333334,0.827683615819209,0.9379310344827586,0.8999140028056352,0.8335704125177809,0,"– Lineage
 AF = 25%",1.4553701076244514,1.9553967368545853,0.17718832891246683
Moxifloxacin,CNN,1,0.535755229786055,0.9434276383624448,0.9843476527256548,1.8032525202652845,0.8244031830238727,0.5427283670589308,7.209788010073007e-145,0.8653295128939829,0.9609375,0.8342541436464088,0.943236074270557,0.9131335064469914,0.849507735583685,1,"– Lineage
 AF = 25%",1.4497008531802102,1.9230918081087454,0.17559681697612728
