covariate,coef_pooled,V_w,V_b,V_t,se_pooled,riv,wald_stat,dof_old,lambda,dof_observed,dof_adj,pval,t_critical,coef_lower,coef_upper,HR_TCC_assoc,HR_TCC_assoc_lower,HR_TCC_assoc_upper,exclude_resistance,MIC_type,include_drugs,num_pids,significant
EMB_pred_MIC,0.011158145658305712,0.3555723479249952,0.1065994779515094,0.4657251418082216,0.6824405774924448,0.30979010186265143,0.016350354926585885,518.4015975679274,0.23651889063911777,269.52162737717396,177.3274829170947,0.9869611761043277,1.9645506319987893,-1.3295309221560956,1.3518472134727069,0.9889038755540488,0.2587618305610491,3.779270199802891,0,predicted,"RIF,INH,EMB",362,
INH_AUC,0.02107417529309458,0.00013078119814044763,3.240732621947584e-05,0.00016426876856723933,0.012816737828606753,0.2560579877149387,1.6442698270738878,697.8156752784504,0.20385841276386263,281.0513234494498,200.35614574365363,0.1005708762355725,1.963369355514514,-0.00408981499725555,0.04623816558344471,0.9791463334095111,0.9548145311487738,1.0040981897037193,0,predicted,"RIF,INH,EMB",362,
INH_pred_MIC,-0.25238928723714193,0.054108050436925306,0.005294401686356995,0.059578932179494205,0.24408795992325022,0.10111030980401702,-1.0340095730920196,3439.289816126852,0.09182577703955319,320.60072150207054,293.26353665613436,0.3012043875624395,1.9606539793461006,-0.730961317171134,0.22618274269685013,1.2870969902024751,0.7975723378274938,2.077076377423936,0,predicted,"RIF,INH,EMB",362,
PZA_AUC,-0.003720032924727923,2.990106678679314e-06,8.610818155321241e-07,3.8798912213958415e-06,0.0019697439481810427,0.2975761865157042,-1.8885870562837277,551.4007891828849,0.22933234256923746,272.05859929078144,182.17452913007193,0.05947178783712307,1.9642755460599792,-0.0075891527941395805,0.0001490869446837341,1.0037269608352297,0.9998509241682224,1.0076180234024794,0,predicted,"RIF,INH,EMB",362,
RIF_AUC,0.019668816804915116,8.188676487737953e-05,2.0305132877898598e-05,0.00010286873551787475,0.010142422566521016,0.2562315249834873,1.9392622103756203,697.0633526560899,0.2039683926789334,281.012498696191,200.27435930312032,0.05287259402420904,1.9633730371230385,-0.00024454219330049404,0.039582175803130726,0.9805233523963605,0.9611909641056766,1.0002445720961801,0,predicted,"RIF,INH,EMB",362,
RIF_pred_MIC,-0.5298356211567441,0.5734011203212306,0.2800325605459446,0.86276809955204,0.9288531097821873,0.5046501811309688,-0.5704191713165375,257.80314698913884,0.33539369313846024,234.61716497531114,122.83214562577155,0.5688902406009543,1.9692084723480676,-2.3589410345066772,1.2992697921931888,1.6986530630425511,0.27273087055202344,10.579741936596967,0,predicted,"RIF,INH,EMB",362,
screen_years,-0.022309469499632938,2.917837304358344e-05,1.5012917467419116e-05,4.469172109324986e-05,0.0066851866909795315,0.5316728258458513,-3.337149810600741,240.68059978053785,0.34711905628556167,230.47791526991816,117.73439534970832,0.0009804679492178517,1.9698694053464187,-0.03547841423122258,-0.009140524768043294,1.0225601866988157,1.0091824269365244,1.0361152825417608,0,predicted,"RIF,INH,EMB",362,1.0
INH_AUC,0.020699447934761275,0.00013019744746331082,3.5265522534574646e-05,0.00016663848741570463,0.012908853063526002,0.27989058666194483,1.603507905225726,606.4110451170279,0.21868321368932123,277.38048108672945,190.32382914258415,0.10934324680474826,1.9638836569111904,-0.004652037626165392,0.04605093349568794,0.9795133150831934,0.9549933198038254,1.0046628751522122,0,measured,RIF,361,
PZA_AUC,-0.0037496291560482234,2.9751055679815486e-06,9.134439533339987e-07,3.918997653093347e-06,0.0019796458403192594,0.3172633923549071,-1.8940908922595554,499.92322803068583,0.2408503828438797,269.51076658404196,175.1088376166477,0.05878990264842735,1.9647205695522094,-0.007639080058951941,0.00013982174685549416,1.0037566678101502,0.9998601880277495,1.007668332270245,0,measured,RIF,361,
RIF_AUC,0.02033685613966909,8.036277401225304e-05,2.036940125937068e-05,0.00010141115531360274,0.010070310586749683,0.2619170574940634,2.0194864859906034,673.1813156231643,0.20755489113855294,281.3312210642947,198.41218867505052,0.04383245477489224,1.96349419192472,0.000563859791708067,0.04010985248763011,0.9798685429718932,0.9606838998393277,0.9994362991473498,0,measured,RIF,361,1.0
RIF_midpoint,0.07711125160481688,0.021183812662822557,0.006896865114020841,0.028310573280644093,0.16825746129263955,0.33642483207609514,0.4582932074001887,457.62630736119803,0.2517349453567616,265.64656548259364,168.07882804591142,0.6469593538811687,1.965161349958154,-0.2535418081695585,0.4077643113791922,0.9257868526040176,0.6651356252481667,1.288581251582593,0,measured,RIF,361,
screen_years,-0.02222533842202922,2.9529712155305865e-05,1.5009860588945405e-05,4.5039901430549454e-05,0.006711177350551053,0.5252401104917893,-3.311689925792872,244.54493116482737,0.34436552440417656,232.76116607777723,119.25379471405215,0.0010675159005051654,1.9697121151048944,-0.0354444257560272,-0.009006251088031245,1.0224741612271526,1.0090469293953364,1.0360800671616426,0,measured,RIF,361,1.0
INH_AUC,0.0209066467077124,0.00013128861186035347,3.327004475442369e-05,0.0001656676581065913,0.012871194898166653,0.2618585554305765,1.6242972679009235,673.4196979736469,0.20751815193837161,281.34426409267905,198.4393807050168,0.10478031097952945,1.9634929400645116,-0.0043658536050321835,0.04617914702045699,0.9793103821506722,0.9548708845932553,1.0043753978283882,0,measured,INH,361,
INH_midpoint,0.055778081569410484,0.028061830860129457,0.008187044791151142,0.03652177714431897,0.19110671663842424,0.3014752075998539,0.2918687660514997,540.4637758296603,0.2316411452476505,272.7801994179966,181.28362586900445,0.7704989606739321,1.9643629886188927,-0.3196248794715884,0.4311810426104094,0.9457489917360727,0.6497412692705289,1.3766112723207444,0,measured,INH,361,
PZA_AUC,-0.003810639006366558,2.9898720954526778e-06,9.05315512862577e-07,3.925364792077341e-06,0.001981253338691784,0.3128871960935927,-1.9233476769218785,510.59580327545643,0.23831993870042106,270.4091164290388,176.78475068803948,0.054992130555600656,1.9646209145101419,-0.007703050752503483,8.177273977036641e-05,1.0038179087223396,0.9999182306035291,1.0077327955741897,0,measured,INH,361,
RIF_AUC,0.020739446582260065,8.117318513719936e-05,1.925869666119464e-05,0.00010107383835376714,0.010053548545352887,0.24516289687205944,2.0628981387717658,748.0676108984277,0.1968922279068278,285.116644222611,206.4360987053552,0.03946691199584597,1.9631402333436996,0.001002920945003788,0.04047597221951634,0.9794741366589302,0.9603322388864262,0.998997581812118,0,measured,INH,361,1.0
screen_years,-0.022404064382134548,2.945144577638835e-05,1.4554635265183414e-05,4.449123555041121e-05,0.006670175076443737,0.5106638868669897,-3.3588420281884823,253.78350991676734,0.33803938209317397,235.00705203388836,122.01732022471705,0.0009029948585748467,1.969355582482069,-0.035540010905061786,-0.009268117859207312,1.0226569202347038,1.0093111998570183,1.0361791057625083,0,measured,INH,361,1.0
EMB_midpoint,0.22990817949225406,0.02739638955544083,0.010764104942059687,0.03851929799556917,0.1962633383889339,0.40599906121277113,1.1714270295180977,347.7907287407581,0.2887619717630316,252.50135399126103,146.29150115220182,0.24222907647269495,1.9668083530348492,-0.1561041938456063,0.6159205528301144,0.7946065603315983,0.54014343580707,1.1689479939316323,0,measured,EMB,361,
INH_AUC,0.01823081569896019,0.0001353338310724676,3.623930993158078e-05,0.00017278111800176775,0.013144623159367017,0.2767030729311737,1.3869409170523608,617.3761396083469,0.21673251893715034,278.0730102353294,191.72014582662834,0.1659603085535771,1.9638139060953506,-0.00758277805178776,0.04404440944970814,0.9819343603338627,0.9569114606180372,1.0076116001176647,0,measured,EMB,361,
PZA_AUC,-0.0036545397455788322,2.9990521886074446e-06,9.424839640523925e-07,3.972952284794917e-06,0.0019932266014668068,0.3247359615437987,-1.8334793158437042,482.60951362615816,0.2451325931888822,267.9905105413937,172.3085075733187,0.06734701738752363,1.9648916342473148,-0.007571014019960167,0.0002619345288025028,1.0036612257181914,0.9997380997730513,1.0075997466124536,0,measured,EMB,361,
RIF_AUC,0.020700246203521774,8.201003615270428e-05,2.1564098545971045e-05,0.00010429293798354103,0.010212391393965521,0.2717094501622405,2.0269734487216677,635.2787197739444,0.213656861736442,279.16491980253414,193.94036459161953,0.04308224673955295,1.9637052093364444,0.0006461200234090074,0.04075437238363454,0.9795125331686257,0.9600649194461269,0.9993540886671844,0,measured,EMB,361,1.0
screen_years,-0.02214187699568698,2.9453372828980356e-05,1.4869927497228539e-05,4.481896457611651e-05,0.006694696750123676,0.5216920940211416,-3.3073756470415088,246.73062328943558,0.3428368301780068,233.30387800630461,119.91473754690472,0.0010820654688919816,1.9696253426832893,-0.03532792137631002,-0.00895583261506393,1.0223888276363395,1.0089960560724922,1.0359593663273048,0,measured,EMB,361,1.0
EMB_midpoint,0.2232453168842075,0.028242033000589563,0.010054542046744696,0.038631726448892414,0.19654955214625247,0.3678805080387083,1.1358220583381982,400.9412728451973,0.26894199155318177,258.07572935058346,157.01144442633932,0.2567095178555859,1.9658983370154415,-0.16315112082124,0.6096417545896551,0.7999185916863537,0.5435455569004806,1.1772145778806087,0,measured,"RIF,INH,EMB",361,
INH_AUC,0.01769938080932999,0.0001369509079563161,3.9013455702289686e-05,0.00017726481218201546,0.013314083227245331,0.29436755715820784,1.3293728533340385,560.7036047590013,0.22742192164063013,272.7330098968077,183.48411756431656,0.18426560618765087,1.9642038595829634,-0.008452192852434086,0.043850954471094064,0.9824563331972815,0.9570965978114652,1.0084880134842806,0,measured,"RIF,INH,EMB",361,
INH_midpoint,0.04609878743295082,0.02812383986502951,0.008174812254846711,0.03657114586170444,0.19123583832980795,0.30036104732550084,0.24105726120983778,543.5489750221859,0.23098280892315576,271.475957006401,181.0502628511254,0.8096016378336844,1.964337965031398,-0.32955303007289755,0.4217506049387992,0.9549476207068627,0.6558975966186621,1.3903465464653777,0,measured,"RIF,INH,EMB",361,
PZA_AUC,-0.0036530020075119076,3.014567221764113e-06,9.708217825575325e-07,4.017749730406897e-06,0.002004432520791582,0.3327782845246109,-1.8224619535055633,465.16160103345555,0.24968765502006177,264.87283284515246,168.7710404862977,0.0690267901296114,1.9650769406260378,-0.0075918661331603665,0.00028586211813655133,1.0036596823513049,0.9997141787365457,1.0076207574154896,0,measured,"RIF,INH,EMB",361,
RIF_AUC,0.020830809464496572,8.276593408806522e-05,2.12456992293941e-05,0.00010471982329177245,0.010233270410370893,0.2652527207673111,2.035596503282628,659.8312241321016,0.20964406273431987,279.00889204367775,196.09172595949488,0.04218991079311527,1.9635657460606781,0.0007371102165159883,0.04092450871247716,0.9793846531665262,0.959901591419691,0.9992631613824828,0,measured,"RIF,INH,EMB",361,1.0
RIF_midpoint,0.039388820728889724,0.02201342546490775,0.006763894964907679,0.029002783595312352,0.17030203638040373,0.3175043403193448,0.23128801960363468,499.3473783018678,0.24098921772233872,267.94352699511404,174.3757117597784,0.8171857933004983,1.9647260679543035,-0.29520802957339165,0.3739856710311711,0.9613768332246908,0.6879867698993318,1.3434057977544727,0,measured,"RIF,INH,EMB",361,
screen_years,-0.02191553919236209,2.9938599938010136e-05,1.5883850078421104e-05,4.635191168571194e-05,0.006808223827527407,0.5482324417870796,-3.2189804194967717,231.28148220831093,0.3541021535204823,228.01276491084204,114.81774605662288,0.0014709789093674446,1.9702740312192948,-0.03532960579846777,-0.008501472586256408,1.0221574485808498,1.0085377127297208,1.0359611113216858,0,measured,"RIF,INH,EMB",361,1.0
